user_id,Pickup_Location,rental_date,duration,return_date,car_id
500,Jamshedpur,25-11-2021,5,30-11-2021,3175
500,Chandigarh,09-12-2021,5,14-12-2021,9162
500,Coimbatore,23-12-2021,6,29-12-2021,70
500,Chandigarh,20-01-2022,2,22-01-2022,9060
500,Navi Mumbai,10-02-2022,6,16-02-2022,1303
500,Prayagraj,24-03-2022,1,25-03-2022,3737
500,Ranchi,07-04-2022,4,11-04-2022,236
500,Puri,21-04-2022,2,23-04-2022,4746
500,Coimbatore,28-04-2022,6,04-05-2022,190
500,Guwahati,19-05-2022,4,23-05-2022,2369
500,Ludhiana,07-07-2022,4,11-07-2022,4110
500,Nashik,14-07-2022,5,19-07-2022,3264
500,Dehradun,04-08-2022,1,05-08-2022,5065
500,Tirupati,18-08-2022,6,24-08-2022,4949
500,Visakhapatnam,08-09-2022,4,12-09-2022,9891
500,Mumbai,22-09-2022,2,24-09-2022,10622
500,Ayodhya,20-10-2022,6,26-10-2022,7736
500,Vijayawada,03-11-2022,4,07-11-2022,1628
501,Patna,17-10-2019,7,24-10-2019,10598
501,Chandigarh,24-10-2019,5,29-10-2019,9085
501,Srinagar,07-11-2019,1,08-11-2019,5268
501,Bengaluru,21-11-2019,4,25-11-2019,2012
501,Guwahati,13-02-2020,6,19-02-2020,2234
501,Hyderabad,20-02-2020,2,22-02-2020,990
501,Kolkata,12-03-2020,5,17-03-2020,6309
501,Bilaspur,26-03-2020,4,30-03-2020,2580
501,Surat,09-05-2020,2,11-05-2020,8592
501,Dhubri,14-05-2020,7,21-05-2020,6010
501,Indore,28-05-2020,2,30-05-2020,10079
501,Amritsar,11-06-2020,1,12-06-2020,6969
501,Varanasi,02-07-2020,4,06-07-2020,5900
501,Bilaspur,10-09-2020,2,12-09-2020,2502
501,Dehradun,12-11-2020,1,13-11-2020,5115
501,Ayodhya,19-11-2020,4,23-11-2020,7741
501,Patna,07-01-2021,3,10-01-2021,10588
501,Dehradun,14-01-2021,1,15-01-2021,5178
501,Chandigarh,21-01-2021,7,28-01-2021,9125
501,Navi Mumbai,04-02-2021,1,05-02-2021,1316
501,Dabolim,18-03-2021,7,25-03-2021,473
501,Vadodara,26-03-2021,2,28-03-2021,3824
501,Bengaluru,01-04-2021,5,06-04-2021,2143
501,Mysuru,22-04-2021,4,26-04-2021,10201
501,Mumbai,20-05-2021,5,25-05-2021,10740
501,Mysuru,17-06-2021,3,20-06-2021,10299
501,Dhubri,24-06-2021,3,27-06-2021,6157
501,Hyderabad,15-07-2021,5,20-07-2021,990
501,Chandigarh,05-08-2021,6,11-08-2021,9111
501,Itanagar,02-10-2021,4,06-10-2021,5715
502,Pune,03-10-2019,4,07-10-2019,1500
502,Kota,17-10-2019,3,20-10-2019,8277
502,Mumbai,02-01-2020,5,07-01-2020,10618
502,Chandigarh,16-01-2020,6,22-01-2020,9007
502,Shillong,27-02-2020,5,03-03-2020,6746
502,Patna,26-03-2020,5,31-03-2020,10583
502,Puri,02-04-2020,5,07-04-2020,4611
502,Gwalior,16-04-2020,1,17-04-2020,1866
502,Kullu-Manali,23-04-2020,5,28-04-2020,7523
502,Gangtok,07-05-2020,3,10-05-2020,6542
502,Gwalior,18-06-2020,1,19-06-2020,1947
502,Chandigarh,30-07-2020,3,02-08-2020,9138
502,Amritsar,06-08-2020,4,10-08-2020,6818
502,Thiruvananthapuram,20-08-2020,5,25-08-2020,8052
502,Gangtok,23-10-2020,3,26-10-2020,6494
502,Shillong,05-11-2020,5,10-11-2020,6614
502,Hyderabad,19-11-2020,1,20-11-2020,870
502,Dabolim,17-12-2020,1,18-12-2020,478
502,Patna,31-12-2020,2,02-01-2021,10596
502,Kota,11-03-2021,1,12-03-2021,8263
502,Khowai,25-03-2021,7,01-04-2021,1195
502,Delhi NCR,29-04-2021,1,30-04-2021,5541
502,Vijayawada,06-05-2021,2,08-05-2021,1739
502,Pune,20-05-2021,1,21-05-2021,1565
502,Coimbatore,27-05-2021,1,28-05-2021,169
502,Gangtok,03-06-2021,7,10-06-2021,6446
502,Prayagraj,10-06-2021,7,17-06-2021,3685
502,Raipur,17-06-2021,7,24-06-2021,2706
502,Kullu-Manali,08-07-2021,4,12-07-2021,7596
502,Imphal,15-07-2021,4,19-07-2021,9409
502,Raipur,26-08-2021,6,01-09-2021,2696
502,Bilaspur,02-09-2021,3,05-09-2021,2443
502,Hyderabad,16-09-2021,4,20-09-2021,842
502,Delhi NCR,23-09-2021,1,24-09-2021,5553
502,Nashik,30-09-2021,4,04-10-2021,3241
502,Prayagraj,16-12-2021,5,21-12-2021,3759
502,Dehradun,27-01-2022,4,31-01-2022,5199
502,Ayodhya,10-02-2022,1,11-02-2022,7756
502,Gwalior,03-03-2022,6,09-03-2022,1834
502,Prayagraj,17-03-2022,5,22-03-2022,3629
502,Jaipur,31-03-2022,2,02-04-2022,7288
502,Delhi NCR,07-04-2022,2,09-04-2022,5511
502,Imphal,05-05-2022,1,06-05-2022,9556
502,Jamshedpur,19-05-2022,4,23-05-2022,3085
502,Diu,02-06-2022,7,09-06-2022,8834
502,Delhi NCR,09-06-2022,2,11-06-2022,5599
502,Bengaluru,16-06-2022,6,22-06-2022,2182
502,Imphal,30-06-2022,7,07-07-2022,9531
502,Vijayawada,15-09-2022,3,18-09-2022,1740
502,Nashik,20-10-2022,2,22-10-2022,3388
502,Mopa,27-10-2022,2,29-10-2022,3495
502,Navi Mumbai,03-11-2022,7,10-11-2022,1230
503,Udaipur,26-09-2019,4,30-09-2019,8722
503,Vadodara,10-10-2019,5,15-10-2019,3891
503,Patna,07-11-2019,7,14-11-2019,10561
503,Itanagar,19-12-2019,4,23-12-2019,5754
503,Pune,16-01-2020,1,17-01-2020,1495
503,Ahmedabad,23-01-2020,5,28-01-2020,675
503,Itanagar,20-02-2020,3,23-02-2020,5685
503,Puri,05-03-2020,1,06-03-2020,4728
503,Bengaluru,19-03-2020,4,23-03-2020,2129
503,Udaipur,26-03-2020,7,02-04-2020,8703
503,Raipur,02-05-2020,1,03-05-2020,2707
503,Surat,17-04-2020,2,19-04-2020,8599
503,Mopa,23-04-2020,4,27-04-2020,3451
503,Gangtok,27-08-2020,5,01-09-2020,6435
503,Visakhapatnam,17-09-2020,4,21-09-2020,9961
503,Udaipur,01-10-2020,2,03-10-2020,8788
503,Delhi NCR,22-10-2020,1,23-10-2020,5522
503,Thiruvananthapuram,29-10-2020,3,01-11-2020,8081
503,Udaipur,12-11-2020,6,18-11-2020,8670
503,Delhi NCR,17-12-2020,7,24-12-2020,5494
503,Udaipur,07-01-2021,7,14-01-2021,8611
503,Dehradun,14-01-2021,5,19-01-2021,5105
503,Surat,01-04-2021,2,03-04-2021,8454
503,Bhopal,22-04-2021,5,27-04-2021,7054
503,Vadodara,29-04-2021,6,05-05-2021,3913
504,Raigarh,10-10-2019,4,14-10-2019,4393
504,Raigarh,07-11-2019,3,10-11-2019,4241
504,Visakhapatnam,21-11-2019,3,24-11-2019,9983
504,Bilaspur,28-11-2019,4,02-12-2019,2503
504,Jaipur,02-01-2020,3,05-01-2020,7395
504,Dehradun,23-01-2020,6,29-01-2020,5077
504,Jaipur,16-04-2020,4,20-04-2020,7400
504,Dehradun,30-04-2020,1,01-05-2020,5133
504,Nashik,14-05-2020,2,16-05-2020,3334
504,Khowai,21-05-2020,1,22-05-2020,1113
504,Ahmedabad,04-06-2020,6,10-06-2020,690
504,Imphal,18-06-2020,1,19-06-2020,9507
504,Hyderabad,09-07-2020,7,16-07-2020,971
504,Kolkata,23-07-2020,2,25-07-2020,6359
504,Kolkata,30-07-2020,1,31-07-2020,6205
504,Dabolim,13-08-2020,2,15-08-2020,540
504,Shimla,10-09-2020,1,11-09-2020,9368
504,Ludhiana,01-11-2020,2,03-11-2020,4149
504,Bengaluru,22-10-2020,7,29-10-2020,2099
504,Khowai,12-11-2020,5,17-11-2020,1068
504,Shimla,26-11-2020,6,02-12-2020,9335
504,Mumbai,31-12-2020,3,03-01-2021,10734
504,Visakhapatnam,07-01-2021,6,13-01-2021,9876
504,Delhi NCR,14-01-2021,7,21-01-2021,5483
504,Kolkata,11-02-2021,5,16-02-2021,6274
504,Khowai,18-03-2021,7,25-03-2021,1009
504,Mysuru,25-03-2021,2,27-03-2021,10207
504,Ranchi,08-04-2021,6,14-04-2021,218
504,Bilaspur,13-05-2021,4,17-05-2021,2486
504,Kota,12-08-2021,2,14-08-2021,8303
504,Bilaspur,26-08-2021,7,02-09-2021,2482
504,Thiruvananthapuram,23-09-2021,4,27-09-2021,8192
504,Gwalior,07-10-2021,5,12-10-2021,1845
504,Coimbatore,21-10-2021,1,22-10-2021,78
504,Ranchi,28-10-2021,2,30-10-2021,249
504,Kota,18-11-2021,3,21-11-2021,8260
504,Dhubri,03-02-2022,5,08-02-2022,6117
504,Hisar,10-03-2022,6,16-03-2022,9662
504,Hyderabad,07-04-2022,2,09-04-2022,864
504,Ludhiana,19-05-2022,3,22-05-2022,4135
504,Bilaspur,26-05-2022,7,02-06-2022,2567
504,Dehradun,09-06-2022,4,13-06-2022,5043
504,Khowai,21-07-2022,6,27-07-2022,1023
504,Surat,04-08-2022,7,11-08-2022,8448
504,Puri,18-08-2022,1,19-08-2022,4715
504,Raigarh,08-09-2022,5,13-09-2022,4393
504,Kullu-Manali,15-09-2022,5,20-09-2022,7432
504,Ahmedabad,18-11-2022,7,25-11-2022,609
504,Bilaspur,08-12-2022,3,11-12-2022,2507
504,Bhopal,22-12-2022,3,25-12-2022,7199
504,Dhubri,12-01-2023,2,14-01-2023,6110
504,Puri,19-01-2023,5,24-01-2023,4785
504,Chennai,09-03-2023,7,16-03-2023,4528
504,Coimbatore,23-03-2023,5,28-03-2023,7
504,Visakhapatnam,04-05-2023,7,11-05-2023,9886
505,Patna,03-10-2019,4,07-10-2019,10553
505,Kullu-Manali,17-10-2019,1,18-10-2019,7502
505,Bengaluru,24-10-2019,3,27-10-2019,2040
505,Vijayawada,07-11-2019,7,14-11-2019,1637
505,Nashik,28-11-2019,1,29-11-2019,3335
505,Bhubaneswar,05-12-2019,3,08-12-2019,7896
505,Vijayawada,27-12-2019,2,29-12-2019,1715
505,Mumbai,13-02-2020,2,15-02-2020,10675
505,Ahmedabad,12-03-2020,1,13-03-2020,667
505,Patna,19-03-2020,2,21-03-2020,10533
505,Itanagar,07-05-2020,7,14-05-2020,5602
505,Thiruvananthapuram,21-05-2020,6,27-05-2020,8086
505,Ranchi,04-06-2020,1,05-06-2020,274
505,Jaipur,25-06-2020,2,27-06-2020,7356
505,Raipur,09-07-2020,6,15-07-2020,2746
505,Gangtok,30-07-2020,1,31-07-2020,6487
505,Chennai,06-08-2020,3,09-08-2020,4453
505,Bhopal,03-09-2020,4,07-09-2020,7047
505,Khowai,17-09-2020,2,19-09-2020,1042
505,Shillong,01-10-2020,1,02-10-2020,6657
505,Pune,05-11-2020,1,06-11-2020,1553
505,Chennai,10-12-2020,7,17-12-2020,4409
505,Kota,17-12-2020,3,20-12-2020,8206
505,Amritsar,25-12-2020,6,31-12-2020,6908
505,Dehradun,07-01-2021,5,12-01-2021,5045
505,Thiruvananthapuram,21-01-2021,5,26-01-2021,8167
505,Coimbatore,25-02-2021,4,01-03-2021,151
505,Vadodara,18-03-2021,7,25-03-2021,3954
505,Ayodhya,01-04-2021,5,06-04-2021,7691
505,Nashik,22-04-2021,2,24-04-2021,3288
505,Thiruvananthapuram,29-04-2021,2,01-05-2021,8085
505,Nashik,06-05-2021,3,09-05-2021,3239
505,Raipur,20-05-2021,6,26-05-2021,2713
505,Coimbatore,29-07-2021,7,05-08-2021,172
505,Patna,05-09-2021,7,12-09-2021,10452
505,Nashik,21-10-2021,4,25-10-2021,3212
505,Guwahati,02-12-2021,3,05-12-2021,2313
505,Jamshedpur,09-12-2021,5,14-12-2021,3080
505,Raipur,30-12-2021,7,06-01-2022,2760
505,Surat,13-01-2022,6,19-01-2022,8572
505,Dehradun,24-02-2022,1,25-02-2022,5191
505,Khowai,10-03-2022,2,12-03-2022,1080
505,Thiruvananthapuram,05-05-2022,5,10-05-2022,8181
505,Jaipur,12-05-2022,3,15-05-2022,7224
505,Delhi NCR,19-05-2022,2,21-05-2022,5474
505,Navi Mumbai,26-05-2022,1,27-05-2022,1254
505,Navi Mumbai,09-06-2022,2,11-06-2022,1385
505,Ahmedabad,30-06-2022,5,05-07-2022,721
505,Ludhiana,21-07-2022,3,24-07-2022,4074
505,Mumbai,28-07-2022,2,30-07-2022,10631
505,Shillong,11-08-2022,3,14-08-2022,6757
505,Khowai,18-08-2022,2,20-08-2022,1131
506,Vijayawada,26-09-2019,6,02-10-2019,1770
506,Dhubri,03-10-2019,7,10-10-2019,6088
506,Bhopal,17-10-2019,1,18-10-2019,7031
506,Visakhapatnam,24-10-2019,3,27-10-2019,9868
506,Visakhapatnam,31-10-2019,4,04-11-2019,9925
506,Jamshedpur,07-11-2019,4,11-11-2019,3047
506,Dhubri,21-11-2019,3,24-11-2019,6015
506,Amritsar,19-12-2019,5,24-12-2019,6966
506,Indore,20-02-2020,1,21-02-2020,10105
506,Raipur,12-03-2020,4,16-03-2020,2680
507,Ludhiana,03-10-2019,7,10-10-2019,4111
507,Nashik,24-10-2019,7,31-10-2019,3349
507,Surat,12-12-2019,3,15-12-2019,8401
507,Dabolim,26-12-2019,4,30-12-2019,488
507,Surat,30-04-2020,2,02-05-2020,8451
507,Kota,07-05-2020,3,10-05-2020,8219
507,Mopa,29-05-2020,6,04-06-2020,3408
507,Visakhapatnam,25-06-2020,7,02-07-2020,9890
507,Mumbai,02-07-2020,7,09-07-2020,10710
507,Indore,09-07-2020,1,10-07-2020,10102
507,Shillong,16-07-2020,3,19-07-2020,6757
507,Kullu-Manali,30-07-2020,7,06-08-2020,7493
507,Kullu-Manali,27-08-2020,5,01-09-2020,7518
507,Gangtok,03-09-2020,6,09-09-2020,6564
507,Visakhapatnam,15-10-2020,4,19-10-2020,9932
507,Indore,23-10-2020,5,28-10-2020,10183
507,Raigarh,29-10-2020,5,03-11-2020,4245
507,Ayodhya,26-11-2020,3,29-11-2020,7757
507,Kullu-Manali,03-12-2020,1,04-12-2020,7539
507,Visakhapatnam,10-12-2020,7,17-12-2020,9917
507,Ludhiana,24-12-2020,4,28-12-2020,4001
507,Chandigarh,07-01-2021,6,13-01-2021,9109
507,Kota,18-02-2021,1,19-02-2021,8372
507,Kota,08-05-2021,6,14-05-2021,8329
507,Ranchi,15-04-2021,2,17-04-2021,202
507,Mysuru,06-05-2021,1,07-05-2021,10259
507,Navi Mumbai,15-07-2021,6,21-07-2021,1314
507,Dabolim,29-07-2021,6,04-08-2021,563
507,Indore,05-08-2021,2,07-08-2021,10089
507,Ahmedabad,23-09-2021,6,29-09-2021,772
507,Hisar,14-10-2021,2,16-10-2021,9760
507,Patna,21-10-2021,4,25-10-2021,10454
507,Hyderabad,16-12-2021,3,19-12-2021,839
507,Coimbatore,13-01-2022,4,17-01-2022,181
507,Kota,03-02-2022,4,07-02-2022,8319
507,Dhubri,10-02-2022,1,11-02-2022,6171
507,Raipur,17-02-2022,2,19-02-2022,2785
507,Gwalior,03-03-2022,3,06-03-2022,1886
507,Ayodhya,10-03-2022,4,14-03-2022,7610
507,Hyderabad,07-04-2022,7,14-04-2022,982
508,Delhi NCR,03-10-2019,1,04-10-2019,5517
508,Kota,17-10-2019,6,23-10-2019,8224
508,Thiruvananthapuram,24-10-2019,3,27-10-2019,8106
508,Mumbai,28-11-2019,4,02-12-2019,10606
508,Navi Mumbai,12-12-2019,2,14-12-2019,1257
508,Coimbatore,23-01-2020,6,29-01-2020,72
508,Ranchi,30-01-2020,7,06-02-2020,292
508,Amritsar,13-02-2020,1,14-02-2020,6914
508,Shillong,27-02-2020,4,02-03-2020,6769
509,Raigarh,28-11-2019,5,03-12-2019,4270
509,Khowai,12-12-2019,4,16-12-2019,1147
509,Imphal,19-12-2019,2,21-12-2019,9588
509,Chandigarh,02-01-2020,4,06-01-2020,9151
509,Patna,16-01-2020,2,18-01-2020,10451
509,Patna,30-01-2020,6,05-02-2020,10537
509,Khowai,20-02-2020,5,25-02-2020,1056
509,Khowai,19-03-2020,6,25-03-2020,1096
509,Tirupati,09-04-2020,4,13-04-2020,4928
509,Srinagar,17-04-2020,5,22-04-2020,5259
509,Itanagar,23-04-2020,2,25-04-2020,5601
509,Chennai,07-05-2020,1,08-05-2020,4567
509,Shillong,21-05-2020,4,25-05-2020,6746
509,Jamshedpur,11-06-2020,6,17-06-2020,3025
509,Mopa,18-06-2020,4,22-06-2020,3477
509,Gangtok,09-07-2020,2,11-07-2020,6453
509,Udaipur,30-07-2020,6,05-08-2020,8796
509,Varanasi,08-10-2020,1,09-10-2020,5989
509,Dhubri,03-12-2020,6,09-12-2020,6139
509,Srinagar,10-12-2020,4,14-12-2020,5288
509,Raipur,07-01-2021,5,12-01-2021,2611
509,Hyderabad,04-03-2021,7,11-03-2021,850
509,Bengaluru,11-03-2021,2,13-03-2021,2019
509,Coimbatore,08-05-2021,6,14-05-2021,158
509,Visakhapatnam,15-04-2021,2,17-04-2021,9818
509,Nashik,22-04-2021,6,28-04-2021,3337
509,Chandigarh,06-05-2021,1,07-05-2021,9191
509,Delhi NCR,13-05-2021,3,16-05-2021,5462
509,Mumbai,10-06-2021,7,17-06-2021,10737
509,Dehradun,01-07-2021,3,04-07-2021,5176
509,Vijayawada,19-08-2021,3,22-08-2021,1686
509,Dabolim,02-09-2021,1,03-09-2021,491
509,Ayodhya,28-10-2021,2,30-10-2021,7641
509,Itanagar,25-11-2021,3,28-11-2021,5687
509,Nashik,27-01-2022,1,28-01-2022,3376
509,Visakhapatnam,10-02-2022,4,14-02-2022,9932
509,Tirupati,24-03-2022,2,26-03-2022,4841
509,Khowai,14-04-2022,2,16-04-2022,1106
509,Gangtok,21-04-2022,5,26-04-2022,6542
509,Ludhiana,28-04-2022,7,05-05-2022,4016
510,Kullu-Manali,03-10-2019,4,07-10-2019,7553
510,Raigarh,22-11-2019,7,29-11-2019,4241
510,Ayodhya,28-11-2019,1,29-11-2019,7660
510,Shimla,26-12-2019,6,01-01-2020,9281
510,Vijayawada,12-03-2020,7,19-03-2020,1700
510,Indore,23-07-2020,7,30-07-2020,10184
510,Khowai,14-08-2020,4,18-08-2020,1045
510,Udaipur,03-09-2020,4,07-09-2020,8651
510,Bhopal,18-09-2020,1,19-09-2020,7076
510,Navi Mumbai,01-10-2020,2,03-10-2020,1372
510,Bhopal,22-10-2020,4,26-10-2020,7194
510,Mysuru,29-10-2020,4,02-11-2020,10292
510,Patna,12-11-2020,6,18-11-2020,10538
510,Chennai,10-12-2020,1,11-12-2020,4584
510,Ludhiana,21-01-2021,5,26-01-2021,4170
510,Puducherry,20-05-2021,6,26-05-2021,2935
510,Dehradun,27-05-2021,4,31-05-2021,5109
510,Kolkata,10-06-2021,2,12-06-2021,6397
510,Imphal,12-08-2021,4,16-08-2021,9449
510,Vadodara,11-11-2021,1,12-11-2021,3874
510,Puducherry,18-11-2021,2,20-11-2021,2942
510,Vadodara,03-02-2022,5,08-02-2022,3805
510,Jamshedpur,14-04-2022,1,15-04-2022,3101
510,Dhubri,21-04-2022,3,24-04-2022,6171
510,Dhubri,28-04-2022,2,30-04-2022,6037
511,Nashik,17-10-2019,2,19-10-2019,3361
511,Mumbai,24-10-2019,2,26-10-2019,10683
511,Varanasi,31-10-2019,4,04-11-2019,5973
511,Ayodhya,28-11-2019,5,03-12-2019,7729
511,Nashik,26-12-2019,1,27-12-2019,3232
511,Bhubaneswar,09-01-2020,7,16-01-2020,7947
511,Udaipur,30-01-2020,2,01-02-2020,8612
511,Tirupati,19-03-2020,3,22-03-2020,4850
511,Dabolim,02-04-2020,5,07-04-2020,577
511,Amritsar,09-04-2020,2,11-04-2020,6976
511,Amritsar,16-04-2020,3,19-04-2020,6810
511,Diu,30-04-2020,2,02-05-2020,8878
511,Surat,07-05-2020,5,12-05-2020,8419
511,Jamshedpur,21-05-2020,1,22-05-2020,3055
511,Kota,11-06-2020,2,13-06-2020,8394
511,Puri,18-06-2020,5,23-06-2020,4639
511,Puducherry,25-06-2020,4,29-06-2020,2929
511,Ludhiana,06-08-2020,3,09-08-2020,4161
511,Chandigarh,13-08-2020,5,18-08-2020,9177
511,Chennai,18-02-2021,7,25-02-2021,4471
511,Navi Mumbai,11-03-2021,1,12-03-2021,1340
511,Coimbatore,18-03-2021,6,24-03-2021,98
511,Puri,01-04-2021,5,06-04-2021,4622
511,Delhi NCR,22-04-2021,6,28-04-2021,5445
511,Delhi NCR,06-05-2021,1,07-05-2021,5550
511,Diu,13-05-2021,2,15-05-2021,8938
511,Udaipur,16-09-2021,4,20-09-2021,8705
511,Itanagar,23-09-2021,7,30-09-2021,5757
511,Bhubaneswar,07-11-2021,3,10-11-2021,7939
511,Raigarh,04-11-2021,6,10-11-2021,4268
511,Ludhiana,09-12-2021,5,14-12-2021,4059
511,Hisar,23-12-2021,6,29-12-2021,9790
511,Pune,27-01-2022,2,29-01-2022,1595
511,Chandigarh,17-03-2022,3,20-03-2022,9007
511,Mysuru,31-03-2022,3,03-04-2022,10359
511,Patna,21-04-2022,5,26-04-2022,10427
512,Gangtok,10-10-2019,7,17-10-2019,6573
512,Kota,18-10-2019,1,19-10-2019,8319
512,Ayodhya,31-10-2019,2,02-11-2019,7738
512,Thiruvananthapuram,28-11-2019,5,03-12-2019,8139
512,Shillong,12-12-2019,6,18-12-2019,6721
512,Shillong,16-01-2020,5,21-01-2020,6650
512,Jamshedpur,30-01-2020,7,06-02-2020,3162
512,Dhubri,27-02-2020,6,04-03-2020,6111
512,Prayagraj,19-03-2020,7,26-03-2020,3709
512,Vijayawada,26-03-2020,4,30-03-2020,1665
512,Hisar,02-05-2020,4,06-05-2020,9602
512,Srinagar,23-04-2020,5,28-04-2020,5311
512,Tirupati,28-05-2020,7,04-06-2020,4870
512,Ranchi,11-06-2020,7,18-06-2020,333
512,Thiruvananthapuram,18-06-2020,4,22-06-2020,8074
512,Bilaspur,16-07-2020,7,23-07-2020,2595
512,Itanagar,06-08-2020,2,08-08-2020,5737
512,Nashik,24-09-2020,1,25-09-2020,3293
512,Puducherry,15-10-2020,7,22-10-2020,2941
512,Chandigarh,29-10-2020,4,02-11-2020,9130
512,Surat,31-12-2020,1,01-01-2021,8525
512,Vijayawada,21-01-2021,1,22-01-2021,1716
512,Chandigarh,04-02-2021,1,05-02-2021,9187
512,Bengaluru,11-02-2021,4,15-02-2021,2064
512,Dehradun,25-02-2021,6,03-03-2021,5086
512,Indore,18-03-2021,4,22-03-2021,10051
512,Tirupati,25-03-2021,1,26-03-2021,4915
512,Raigarh,10-07-2021,1,11-07-2021,4398
512,Imphal,17-06-2021,5,22-06-2021,9523
512,Delhi NCR,24-06-2021,7,01-07-2021,5442
512,Bilaspur,08-07-2021,7,15-07-2021,2585
512,Coimbatore,12-08-2021,6,18-08-2021,159
512,Ludhiana,26-08-2021,6,01-09-2021,4089
512,Puri,28-10-2021,4,01-11-2021,4630
512,Bilaspur,04-11-2021,1,05-11-2021,2481
512,Navi Mumbai,25-11-2021,5,30-11-2021,1362
512,Dehradun,02-12-2021,2,04-12-2021,5115
512,Gangtok,09-12-2021,5,14-12-2021,6438
512,Puri,03-02-2022,3,06-02-2022,4632
512,Itanagar,10-02-2022,7,17-02-2022,5793
512,Mumbai,24-02-2022,4,28-02-2022,10690
512,Kullu-Manali,14-04-2022,4,18-04-2022,7538
512,Diu,30-06-2022,6,06-07-2022,8873
512,Mumbai,07-07-2022,3,10-07-2022,10619
512,Patna,14-07-2022,5,19-07-2022,10482
512,Bhubaneswar,21-07-2022,6,27-07-2022,7939
512,Gangtok,28-07-2022,7,04-08-2022,6467
512,Indore,01-09-2022,4,05-09-2022,10121
512,Dehradun,22-09-2022,5,27-09-2022,5088
512,Udaipur,06-10-2022,2,08-10-2022,8668
512,Mumbai,10-11-2022,3,13-11-2022,10652
512,Kota,12-01-2023,2,14-01-2023,8253
512,Ahmedabad,09-02-2023,4,13-02-2023,652
512,Chennai,02-03-2023,3,05-03-2023,4544
512,Kolkata,13-04-2023,5,18-04-2023,6268
513,Dhubri,26-09-2019,2,28-09-2019,6149
513,Kullu-Manali,03-10-2019,4,07-10-2019,7462
513,Kolkata,14-11-2019,5,19-11-2019,6268
513,Vadodara,02-01-2020,7,09-01-2020,3985
513,Kolkata,16-01-2020,2,18-01-2020,6376
513,Srinagar,05-03-2020,3,08-03-2020,5280
513,Mysuru,02-04-2020,7,09-04-2020,10255
513,Diu,09-04-2020,4,13-04-2020,8943
513,Mumbai,07-05-2020,2,09-05-2020,10614
513,Jaipur,04-06-2020,2,06-06-2020,7292
513,Mysuru,25-06-2020,4,29-06-2020,10321
513,Jaipur,09-07-2020,2,11-07-2020,7336
513,Kota,13-08-2020,1,14-08-2020,8222
513,Bhubaneswar,03-09-2020,1,04-09-2020,7801
513,Hyderabad,17-09-2020,2,19-09-2020,855
513,Kota,24-09-2020,1,25-09-2020,8224
513,Ranchi,01-11-2020,5,06-11-2020,302
513,Surat,05-11-2020,2,07-11-2020,8585
513,Dabolim,19-11-2020,7,26-11-2020,457
513,Tirupati,26-11-2020,4,30-11-2020,4891
513,Raipur,03-12-2020,2,05-12-2020,2643
513,Srinagar,24-12-2020,7,31-12-2020,5210
514,Chandigarh,24-10-2019,4,28-10-2019,9142
514,Surat,07-11-2019,2,09-11-2019,8452
514,Udaipur,05-12-2019,5,10-12-2019,8710
514,Udaipur,12-12-2019,6,18-12-2019,8737
514,Amritsar,26-12-2019,3,29-12-2019,6969
514,Prayagraj,02-01-2020,2,04-01-2020,3638
514,Khowai,09-01-2020,5,14-01-2020,1117
514,Ayodhya,16-01-2020,7,23-01-2020,7781
514,Bilaspur,23-04-2020,6,29-04-2020,2498
514,Bhopal,09-07-2020,4,13-07-2020,7009
514,Delhi NCR,23-07-2020,2,25-07-2020,5452
514,Guwahati,06-08-2020,5,11-08-2020,2360
514,Amritsar,20-08-2020,6,26-08-2020,6958
514,Kota,10-09-2020,5,15-09-2020,8264
514,Jaipur,01-10-2020,3,04-10-2020,7239
514,Raigarh,08-10-2020,7,15-10-2020,4260
514,Ahmedabad,22-10-2020,3,25-10-2020,649
514,Dabolim,29-10-2020,4,02-11-2020,549
514,Kullu-Manali,12-11-2020,4,16-11-2020,7568
514,Coimbatore,03-12-2020,6,09-12-2020,10
514,Thiruvananthapuram,14-01-2021,4,18-01-2021,8149
514,Surat,21-01-2021,5,26-01-2021,8551
514,Bengaluru,04-02-2021,3,07-02-2021,2123
514,Udaipur,25-03-2021,2,27-03-2021,8775
514,Puducherry,27-05-2021,5,01-06-2021,2808
514,Shillong,01-07-2021,3,04-07-2021,6740
514,Chandigarh,15-07-2021,6,21-07-2021,9027
514,Jaipur,29-07-2021,2,31-07-2021,7380
514,Patna,02-10-2021,4,06-10-2021,10500
514,Jamshedpur,04-11-2021,7,11-11-2021,3019
514,Mopa,02-12-2021,3,05-12-2021,3550
514,Kullu-Manali,09-12-2021,4,13-12-2021,7550
514,Bhubaneswar,13-01-2022,2,15-01-2022,7894
514,Diu,10-02-2022,1,11-02-2022,8862
514,Guwahati,24-02-2022,1,25-02-2022,2204
514,Srinagar,07-04-2022,3,10-04-2022,5381
514,Dehradun,05-05-2022,5,10-05-2022,5037
514,Pune,26-05-2022,3,29-05-2022,1569
514,Srinagar,09-06-2022,7,16-06-2022,5318
514,Kolkata,23-06-2022,7,30-06-2022,6338
514,Mumbai,30-06-2022,3,03-07-2022,10740
514,Thiruvananthapuram,07-07-2022,3,10-07-2022,8172
514,Gwalior,04-08-2022,7,11-08-2022,1807
514,Ahmedabad,18-08-2022,3,21-08-2022,799
514,Ranchi,01-09-2022,6,07-09-2022,209
