user_id,Pickup_Location,rental_date,duration,return_date,car_id,total_amount
611,Pune,10-03-2022,2,12-03-2022,1575,16400
611,Shillong,17-03-2022,1,18-03-2022,6651,7600
611,Khowai,28-04-2022,2,30-04-2022,1013,18700
611,Kolkata,05-05-2022,1,06-05-2022,6346,9500
611,Visakhapatnam,02-06-2022,6,08-06-2022,9952,39000
611,Tirupati,09-06-2022,6,15-06-2022,4986,60000
611,Gwalior,29-07-2022,3,01-08-2022,1985,31500
611,Jamshedpur,01-09-2022,5,06-09-2022,3021,59500
611,Nashik,08-09-2022,7,15-09-2022,3325,83300
612,Vijayawada,26-09-2019,1,27-09-2019,1740,8700
612,Bhubaneswar,03-10-2019,3,06-10-2019,7920,15750
612,Patna,17-10-2019,6,23-10-2019,10404,38400
612,Vadodara,21-11-2019,5,26-11-2019,3809,39500
612,Chandigarh,28-11-2019,7,05-12-2019,9135,52500
612,Kullu-Manali,12-12-2019,7,19-12-2019,7572,63700
612,Kullu-Manali,02-01-2020,4,06-01-2020,7437,47600
612,Guwahati,16-01-2020,2,18-01-2020,2210,21900
612,Tirupati,23-01-2020,1,24-01-2020,4882,8200
612,Shimla,30-01-2020,2,01-02-2020,9263,10200
612,Chennai,05-03-2020,4,09-03-2020,4597,59200
612,Chandigarh,26-03-2020,7,02-04-2020,9185,75600
612,Jaipur,14-05-2020,2,16-05-2020,7313,15800
612,Diu,09-07-2020,7,16-07-2020,8991,53200
612,Coimbatore,23-07-2020,1,24-07-2020,45,10100
612,Kullu-Manali,06-08-2020,4,10-08-2020,7599,30400
612,Imphal,20-08-2020,4,24-08-2020,9491,32800
612,Guwahati,15-10-2020,2,17-10-2020,2296,11600
612,Jaipur,29-10-2020,7,05-11-2020,7211,52150
612,Raigarh,13-10-2020,4,17-10-2020,4236,27400
612,Udaipur,17-12-2020,7,24-12-2020,8640,31150
612,Kota,21-01-2021,4,25-01-2021,8298,40800
612,Raigarh,28-01-2021,4,01-02-2021,4239,19400
612,Visakhapatnam,01-04-2021,1,02-04-2021,9821,11950
612,Patna,29-04-2021,5,04-05-2021,10521,51500
612,Shillong,13-05-2021,5,18-05-2021,6775,40500
612,Navi Mumbai,17-06-2021,2,19-06-2021,1215,10800
612,Coimbatore,24-06-2021,6,30-06-2021,113,46200
612,Ranchi,08-07-2021,1,09-07-2021,393,9700
612,Shillong,15-07-2021,7,22-07-2021,6682,57750
612,Indore,22-07-2021,1,23-07-2021,10037,11900
612,Itanagar,09-09-2021,7,16-09-2021,5616,34300
612,Tirupati,07-10-2021,7,14-10-2021,4988,59500
612,Jamshedpur,14-10-2021,3,17-10-2021,3083,22650
612,Kota,04-11-2021,1,05-11-2021,8221,11850
612,Gangtok,18-11-2021,2,20-11-2021,6573,24000
612,Ayodhya,25-11-2021,1,26-11-2021,7760,6300
612,Srinagar,30-12-2021,3,02-01-2022,5340,25800
612,Bhopal,06-01-2022,4,10-01-2022,7017,35600
612,Shimla,10-02-2022,2,12-02-2022,9217,17800
612,Coimbatore,24-03-2022,2,26-03-2022,44,13200
612,Chennai,21-04-2022,6,27-04-2022,4432,26700
612,Indore,12-05-2022,5,17-05-2022,10107,38750
612,Kullu-Manali,09-06-2022,6,15-06-2022,7479,30600
612,Mumbai,23-06-2022,3,26-06-2022,10754,30000
612,Udaipur,14-07-2022,7,21-07-2022,8621,83650
612,Mopa,04-09-2022,7,11-09-2022,3546,65100
612,Shillong,18-08-2022,3,21-08-2022,6787,28800
612,Bilaspur,01-09-2022,4,05-09-2022,2426,29200
612,Puducherry,08-10-2022,1,09-10-2022,2931,9300
612,Puri,22-09-2022,6,28-09-2022,4703,34500
612,Delhi NCR,29-09-2022,7,06-10-2022,5419,41650
612,Diu,28-10-2022,1,29-10-2022,8859,6100
612,Ludhiana,24-11-2022,3,27-11-2022,4158,35700
612,Bengaluru,15-12-2022,4,19-12-2022,2174,52000
612,Ayodhya,19-01-2023,5,24-01-2023,7675,32750
613,Shillong,26-09-2019,3,29-09-2019,6622,53700
613,Ahmedabad,24-10-2019,7,31-10-2019,648,39200
613,Imphal,21-11-2019,1,22-11-2019,9569,10500
613,Delhi NCR,28-11-2019,6,04-12-2019,5514,53400
613,Guwahati,23-01-2020,5,28-01-2020,2287,29000
613,Navi Mumbai,30-01-2020,3,02-02-2020,1203,20100
613,Prayagraj,07-05-2020,5,12-05-2020,3757,69000
613,Bhubaneswar,28-05-2020,3,31-05-2020,7895,18750
613,Kota,04-07-2020,7,11-07-2020,8310,99400
613,Tirupati,11-06-2020,7,18-06-2020,4970,94500
613,Guwahati,25-06-2020,7,02-07-2020,2313,54600
613,Ahmedabad,23-07-2020,1,24-07-2020,786,10000
613,Hisar,30-07-2020,7,06-08-2020,9714,61250
613,Varanasi,06-08-2020,5,11-08-2020,5868,30250
613,Gwalior,28-08-2020,5,02-09-2020,1985,52500
613,Diu,03-09-2020,4,07-09-2020,8930,51600
613,Tirupati,03-12-2020,3,06-12-2020,4952,18900
613,Ranchi,17-12-2020,3,20-12-2020,246,33450
613,Ranchi,24-12-2020,3,27-12-2020,334,35700
613,Patna,28-01-2021,3,31-01-2021,10512,15750
613,Navi Mumbai,11-02-2021,6,17-02-2021,1222,107400
613,Delhi NCR,18-02-2021,5,23-02-2021,5451,38500
613,Bilaspur,01-04-2021,3,04-04-2021,2583,22500
613,Dehradun,06-05-2021,7,13-05-2021,5115,51100
613,Vijayawada,20-05-2021,7,27-05-2021,1753,62300
613,Guwahati,17-06-2021,7,24-06-2021,2236,48650
613,Kolkata,25-06-2021,7,02-07-2021,6244,46900
613,Nashik,22-07-2021,3,25-07-2021,3389,33300
613,Nashik,29-07-2021,4,02-08-2021,3284,28800
613,Raipur,05-08-2021,2,07-08-2021,2778,24400
613,Imphal,12-08-2021,5,17-08-2021,9562,50000
613,Ludhiana,02-09-2021,3,05-09-2021,4069,25950
613,Bilaspur,09-09-2021,3,12-09-2021,2591,22500
613,Gwalior,16-09-2021,3,19-09-2021,1956,26400
613,Bhopal,23-09-2021,6,29-09-2021,7026,44400
614,Ahmedabad,17-10-2019,1,18-10-2019,619,5900
614,Dehradun,24-10-2019,7,31-10-2019,5025,55650
614,Tirupati,16-01-2020,4,20-01-2020,4949,41200
614,Hisar,23-01-2020,3,26-01-2020,9630,40200
614,Gangtok,27-02-2020,3,01-03-2020,6458,28650
614,Pune,19-03-2020,1,20-03-2020,1487,5750
614,Patna,26-03-2020,7,02-04-2020,10428,41300
614,Thiruvananthapuram,16-04-2020,7,23-04-2020,8069,60900
614,Hyderabad,21-05-2020,3,24-05-2020,935,22500
614,Kota,04-06-2020,1,05-06-2020,8395,9000
614,Pune,11-06-2020,7,18-06-2020,1495,43750
614,Dhubri,23-07-2020,1,24-07-2020,6149,10400
614,Vadodara,24-09-2020,7,01-10-2020,3906,57750
614,Tirupati,01-10-2020,5,06-10-2020,4894,53500
614,Dabolim,08-10-2020,4,12-10-2020,504,25000
614,Chennai,05-11-2020,1,06-11-2020,4592,7300
614,Raigarh,24-12-2020,4,28-12-2020,4212,25400
614,Amritsar,07-01-2021,4,11-01-2021,6903,23600
615,Chandigarh,02-01-2020,4,06-01-2020,9011,29800
615,Dhubri,20-02-2020,2,22-02-2020,6176,15000
615,Kota,27-02-2020,1,28-02-2020,8321,10300
615,Mopa,22-05-2020,7,29-05-2020,3410,76650
615,Bilaspur,16-07-2020,2,18-07-2020,2525,23200
615,Raipur,23-07-2020,2,25-07-2020,2688,12400
615,Nashik,17-09-2020,3,20-09-2020,3211,22050
615,Delhi NCR,12-11-2020,7,19-11-2020,5596,68600
615,Guwahati,03-12-2020,7,10-12-2020,2276,50050
615,Srinagar,31-12-2020,5,05-01-2021,5205,49500
615,Raipur,14-01-2021,5,19-01-2021,2723,43000
615,Chennai,22-01-2021,4,26-01-2021,4476,28800
615,Mumbai,18-02-2021,5,23-02-2021,10731,47500
615,Vijayawada,25-02-2021,4,01-03-2021,1634,31400
615,Pune,25-03-2021,4,29-03-2021,1565,50800
615,Gangtok,13-05-2021,5,18-05-2021,6484,36000
615,Ayodhya,24-06-2021,5,29-06-2021,7684,36000
615,Kullu-Manali,01-07-2021,7,08-07-2021,7561,77700
615,Imphal,12-08-2021,2,14-08-2021,9509,18400
615,Puri,30-09-2021,3,03-10-2021,4601,25200
615,Pune,28-10-2021,6,03-11-2021,1517,76500
615,Guwahati,04-11-2021,6,10-11-2021,2329,59400
615,Vadodara,09-12-2021,7,16-12-2021,3863,35700
615,Puducherry,16-12-2021,5,21-12-2021,2836,34500
615,Hyderabad,06-01-2022,6,12-01-2022,811,44700
615,Vijayawada,13-01-2022,6,19-01-2022,1770,81600
615,Gangtok,20-01-2022,4,24-01-2022,6401,33400
616,Khowai,24-10-2019,1,25-10-2019,1118,10700
616,Patna,31-10-2019,3,03-11-2019,10567,22500
616,Mumbai,05-12-2019,5,10-12-2019,10674,41000
616,Ayodhya,19-12-2019,6,25-12-2019,7641,51300
616,Delhi NCR,26-12-2019,6,01-01-2020,5544,45000
616,Puri,02-01-2020,2,04-01-2020,4725,23800
616,Patna,30-01-2020,4,03-02-2020,10403,26800
616,Surat,13-02-2020,1,14-02-2020,8517,12750
616,Amritsar,05-03-2020,4,09-03-2020,6801,33800
616,Bilaspur,02-04-2020,4,06-04-2020,2481,36400
616,Vijayawada,16-04-2020,1,17-04-2020,1663,5050
616,Vadodara,23-04-2020,4,27-04-2020,3968,32400
616,Imphal,07-06-2020,6,13-06-2020,9596,57000
616,Shimla,15-05-2020,2,17-05-2020,9340,17400
616,Khowai,11-06-2020,4,15-06-2020,1148,31200
616,Bengaluru,09-07-2020,3,12-07-2020,2005,29850
616,Raipur,23-07-2020,4,27-07-2020,2613,37400
616,Varanasi,13-08-2020,4,17-08-2020,5955,33200
616,Ayodhya,01-10-2020,7,08-10-2020,7686,81900
616,Dabolim,15-10-2020,5,20-10-2020,501,63750
616,Puri,05-11-2020,5,10-11-2020,4738,57000
616,Bilaspur,26-11-2020,2,28-11-2020,2470,26900
616,Dehradun,07-01-2021,4,11-01-2021,5138,45600
616,Khowai,14-01-2021,7,21-01-2021,1146,65100
616,Ahmedabad,04-04-2021,6,10-04-2021,649,48600
616,Ranchi,15-04-2021,5,20-04-2021,338,57000
616,Bilaspur,19-08-2021,6,25-08-2021,2435,37800
616,Ranchi,09-09-2021,4,13-09-2021,263,20600
616,Ludhiana,23-09-2021,2,25-09-2021,4157,27800
616,Puducherry,14-10-2021,3,17-10-2021,2996,28500
616,Ranchi,28-10-2021,1,29-10-2021,213,9450
616,Ahmedabad,04-12-2021,1,05-12-2021,730,12700
616,Delhi NCR,18-11-2021,6,24-11-2021,5514,53400
616,Gwalior,09-12-2021,1,10-12-2021,1922,9300
616,Patna,06-01-2022,3,09-01-2022,10558,35400
616,Bhubaneswar,17-02-2022,7,24-02-2022,7814,69300
616,Bengaluru,18-03-2022,6,24-03-2022,2148,48000
616,Gangtok,28-04-2022,2,30-04-2022,6456,10100
616,Shimla,12-05-2022,3,15-05-2022,9231,14700
616,Ahmedabad,26-05-2022,3,29-05-2022,690,35250
616,Chandigarh,02-06-2022,3,05-06-2022,9006,32850
616,Udaipur,14-07-2022,7,21-07-2022,8727,49000
616,Jamshedpur,21-07-2022,1,22-07-2022,3113,7750
616,Bengaluru,14-10-2022,4,18-10-2022,2103,23200
617,Surat,03-10-2019,2,05-10-2019,8406,21800
617,Bhubaneswar,10-10-2019,3,13-10-2019,7954,29700
617,Mysuru,19-12-2019,7,26-12-2019,10208,37450
617,Jaipur,26-12-2019,2,28-12-2019,7253,19400
617,Raigarh,09-01-2020,6,15-01-2020,4280,27300
617,Imphal,16-01-2020,1,17-01-2020,9542,19800
617,Pune,06-02-2020,1,07-02-2020,1481,9250
617,Udaipur,12-03-2020,4,16-03-2020,8764,37200
617,Bhubaneswar,09-04-2020,7,16-04-2020,7988,60200
617,Ludhiana,16-04-2020,2,18-04-2020,4152,12800
617,Srinagar,07-05-2020,6,13-05-2020,5208,32400
617,Dhubri,14-05-2020,4,18-05-2020,6154,39600
617,Chandigarh,28-05-2020,5,02-06-2020,9042,38500
617,Mopa,04-07-2020,6,10-07-2020,3578,71400
617,Puri,11-06-2020,3,14-06-2020,4796,28800
617,Mopa,23-07-2020,2,25-07-2020,3417,17900
617,Khowai,06-08-2020,6,12-08-2020,1020,39900
617,Surat,14-08-2020,2,16-08-2020,8540,17400
617,Kullu-Manali,27-08-2020,7,03-09-2020,7429,58800
617,Mumbai,12-11-2020,2,14-11-2020,10794,21600
617,Guwahati,13-03-2020,6,19-03-2020,2309,55800
617,Ranchi,10-12-2020,4,14-12-2020,316,31200
617,Mumbai,14-01-2021,1,15-01-2021,10772,9300
617,Jamshedpur,21-01-2021,3,24-01-2021,3044,19950
617,Itanagar,28-01-2021,7,04-02-2021,5711,40250
617,Diu,11-02-2021,5,16-02-2021,9000,35500
617,Visakhapatnam,18-03-2021,3,21-03-2021,9805,29850
617,Gangtok,01-04-2021,2,03-04-2021,6435,12700
617,Kolkata,29-04-2021,6,05-05-2021,6229,50700
617,Delhi NCR,29-07-2021,1,30-07-2021,5467,7200
617,Gangtok,16-09-2021,5,21-09-2021,6426,36750
617,Hyderabad,21-10-2021,3,24-10-2021,834,23850
617,Mysuru,18-11-2021,5,23-11-2021,10371,50000
617,Gangtok,02-12-2021,7,09-12-2021,6494,74900
617,Tirupati,09-12-2021,7,16-12-2021,4872,31850
617,Vijayawada,16-12-2021,5,21-12-2021,1684,36250
617,Navi Mumbai,17-03-2022,2,19-03-2022,1395,18000
617,Raigarh,24-03-2022,1,25-03-2022,4299,6700
618,Prayagraj,26-09-2019,7,03-10-2019,3696,39900
618,Thiruvananthapuram,07-11-2019,4,11-11-2019,8186,41200
618,Srinagar,14-11-2019,6,20-11-2019,5208,32400
618,Gwalior,13-12-2019,6,19-12-2019,1896,34200
618,Coimbatore,26-12-2019,3,29-12-2019,151,20400
618,Shillong,20-03-2020,2,22-03-2020,6704,12500
618,Diu,28-05-2020,2,30-05-2020,8974,25200
618,Hyderabad,09-07-2020,2,11-07-2020,978,24600
618,Dabolim,23-07-2020,6,29-07-2020,467,43200
618,Tirupati,12-11-2020,4,16-11-2020,4964,36000
618,Kullu-Manali,26-11-2020,7,03-12-2020,7449,56700
618,Ranchi,10-12-2020,5,15-12-2020,249,40750
618,Amritsar,25-03-2021,7,01-04-2021,6996,68600
618,Puri,22-04-2021,4,26-04-2021,4603,26800
618,Navi Mumbai,03-06-2021,1,04-06-2021,1271,5150
618,Mopa,24-06-2021,6,30-06-2021,3526,76800
618,Hyderabad,01-07-2021,1,02-07-2021,884,7400
618,Srinagar,08-07-2021,6,14-07-2021,5369,63000
618,Shimla,22-07-2021,2,24-07-2021,9251,15200
619,Dehradun,10-10-2019,3,13-10-2019,5111,17400
619,Patna,31-10-2019,6,06-11-2019,10425,47400
619,Ludhiana,07-11-2019,1,08-11-2019,4043,6950
619,Gangtok,21-11-2019,5,26-11-2019,6435,31750
619,Patna,30-01-2020,6,05-02-2020,10550,91800
619,Udaipur,05-03-2020,2,07-03-2020,8643,14000
619,Srinagar,19-03-2020,7,26-03-2020,5333,79100
619,Jamshedpur,16-04-2020,6,22-04-2020,3071,30900
619,Ahmedabad,30-04-2020,3,03-05-2020,714,26250
619,Itanagar,07-05-2020,1,08-05-2020,5775,8100
619,Gwalior,14-05-2020,3,17-05-2020,1974,37500
619,Gwalior,18-06-2020,7,25-06-2020,1803,46900
619,Vadodara,02-07-2020,5,07-07-2020,3958,59500
619,Ludhiana,09-07-2020,4,13-07-2020,4192,28800
619,Kota,23-07-2020,6,29-07-2020,8335,43800
619,Indore,30-07-2020,5,04-08-2020,10038,49500
619,Shimla,10-12-2020,7,17-12-2020,9334,83300
619,Amritsar,17-12-2020,3,20-12-2020,6927,21000
619,Ranchi,25-12-2020,5,30-12-2020,333,57000
619,Thiruvananthapuram,31-12-2020,2,02-01-2021,8086,23800
619,Khowai,28-01-2021,3,31-01-2021,1106,24600
619,Jaipur,25-02-2021,5,02-03-2021,7332,42500
619,Srinagar,11-03-2021,2,13-03-2021,5293,20500
619,Vijayawada,25-03-2021,6,31-03-2021,1754,59400
619,Puri,08-04-2021,5,13-04-2021,4743,34500
619,Prayagraj,15-04-2021,7,22-04-2021,3661,84350
619,Hisar,06-06-2021,6,12-06-2021,9723,52200
619,Patna,20-05-2021,4,24-05-2021,10552,25200
619,Surat,03-06-2021,2,05-06-2021,8498,20500
619,Vadodara,10-06-2021,7,17-06-2021,3944,51800
619,Tirupati,22-07-2021,4,26-07-2021,4826,29400
619,Dehradun,19-08-2021,1,20-08-2021,5078,10150
619,Vadodara,24-09-2021,6,30-09-2021,3941,83400
619,Kolkata,14-10-2021,7,21-10-2021,6380,67200
619,Amritsar,28-10-2021,5,02-11-2021,6930,65000
619,Imphal,04-11-2021,1,05-11-2021,9534,11800
619,Ranchi,18-11-2021,5,23-11-2021,269,43250
619,Hisar,25-11-2021,4,29-11-2021,9741,55600
619,Mumbai,09-12-2021,3,12-12-2021,10672,14100
619,Khowai,16-12-2021,5,21-12-2021,1011,36750
619,Kota,10-02-2022,4,14-02-2022,8250,44200
619,Khowai,17-02-2022,5,22-02-2022,1123,43000
619,Nashik,17-03-2022,7,24-03-2022,3393,67200
619,Coimbatore,14-04-2022,2,16-04-2022,100,15000
619,Dehradun,28-04-2022,6,04-05-2022,5173,73200
620,Delhi NCR,26-09-2019,3,29-09-2019,5557,42000
620,Dhubri,10-10-2019,6,16-10-2019,6113,46200
620,Ayodhya,24-10-2019,6,30-10-2019,7762,60000
620,Visakhapatnam,15-11-2019,1,16-11-2019,9881,9400
620,Delhi NCR,16-01-2020,2,18-01-2020,5490,23800
620,Kolkata,23-01-2020,2,25-01-2020,6346,19000
620,Pune,12-03-2020,4,16-03-2020,1530,52000
620,Kullu-Manali,09-04-2020,1,10-04-2020,7506,8250
620,Mysuru,30-04-2020,5,05-05-2020,10286,58500
620,Shimla,04-06-2020,6,10-06-2020,9395,54600
620,Dhubri,02-07-2020,3,05-07-2020,6013,28050
621,Raigarh,03-10-2019,1,04-10-2019,4211,7350
621,Vijayawada,10-10-2019,4,14-10-2019,1697,39000
621,Shimla,31-10-2019,6,06-11-2019,9207,29400
621,Thiruvananthapuram,07-11-2019,1,08-11-2019,8068,6200
621,Kullu-Manali,14-11-2019,6,20-11-2019,7514,52500
621,Hyderabad,30-01-2020,6,05-02-2020,882,50400
621,Vijayawada,13-02-2020,3,16-02-2020,1642,22650
621,Hyderabad,26-03-2020,1,27-03-2020,858,9700
621,Raipur,28-05-2020,4,01-06-2020,2721,41200
621,Itanagar,30-07-2020,5,04-08-2020,5791,38000
621,Amritsar,10-09-2020,5,15-09-2020,6957,70000
621,Delhi NCR,08-10-2020,3,11-10-2020,5509,28200
621,Dabolim,22-10-2020,6,28-10-2020,428,36000
621,Vadodara,29-10-2020,2,31-10-2020,3849,16200
621,Mopa,19-11-2020,3,22-11-2020,3489,25950
621,Delhi NCR,21-01-2021,1,22-01-2021,5450,11200
621,Visakhapatnam,08-04-2021,6,14-04-2021,9939,48000
621,Srinagar,29-04-2021,1,30-04-2021,5274,8100
622,Puducherry,27-09-2019,7,04-10-2019,2967,52500
622,Diu,31-10-2019,2,02-11-2019,8853,19200
622,Coimbatore,21-11-2019,5,26-11-2019,99,33500
622,Raipur,26-12-2019,7,02-01-2020,2744,51100
622,Kota,02-01-2020,6,08-01-2020,8241,51300
622,Kolkata,16-01-2020,6,22-01-2020,6352,39000
622,Varanasi,30-01-2020,6,05-02-2020,5917,76200
622,Delhi NCR,12-03-2020,4,16-03-2020,5530,52000
622,Indore,30-04-2020,4,04-05-2020,10091,33000
622,Indore,28-05-2020,5,02-06-2020,10188,43000
622,Pune,04-06-2020,1,05-06-2020,1555,8500
622,Ranchi,17-09-2020,5,22-09-2020,239,24750
622,Dabolim,15-10-2020,7,22-10-2020,511,40250
622,Srinagar,22-10-2020,3,25-10-2020,5381,43500
622,Prayagraj,05-11-2020,4,09-11-2020,3656,20200
622,Dehradun,19-11-2020,6,25-11-2020,5108,40800
622,Bhopal,31-12-2020,2,02-01-2021,7151,13600
622,Hyderabad,21-01-2021,6,27-01-2021,855,34200
622,Imphal,22-04-2021,4,26-04-2021,9504,24800
622,Imphal,20-05-2021,6,26-05-2021,9509,55200
622,Surat,27-05-2021,2,29-05-2021,8436,13800
622,Itanagar,10-06-2021,7,17-06-2021,5636,48300
622,Srinagar,17-06-2021,3,20-06-2021,5313,23250
622,Mopa,08-08-2021,2,10-08-2021,3436,13900
622,Delhi NCR,15-07-2021,3,18-07-2021,5590,48900
622,Chennai,22-07-2021,3,25-07-2021,4505,26700
622,Raigarh,29-07-2021,6,04-08-2021,4341,82800
622,Ranchi,12-08-2021,2,14-08-2021,280,9300
622,Visakhapatnam,07-10-2021,6,13-10-2021,9862,109200
622,Kota,21-10-2021,5,26-10-2021,8298,51000
622,Indore,28-10-2021,5,02-11-2021,10143,34500
622,Vijayawada,04-11-2021,5,09-11-2021,1680,22750
622,Navi Mumbai,25-11-2021,7,02-12-2021,1257,64050
622,Puducherry,09-12-2021,2,11-12-2021,2829,16800
622,Patna,16-12-2021,3,19-12-2021,10508,20250
622,Mysuru,24-03-2022,4,28-03-2022,10336,27200
623,Mumbai,31-10-2019,1,01-11-2019,10706,8400
623,Kullu-Manali,21-11-2019,4,25-11-2019,7452,26400
623,Dehradun,28-11-2019,2,30-11-2019,5049,16300
623,Amritsar,13-12-2019,7,20-12-2019,6876,50400
623,Khowai,09-01-2020,3,12-01-2020,1070,40650
623,Varanasi,16-01-2020,3,19-01-2020,5842,22650
623,Coimbatore,23-01-2020,6,29-01-2020,189,66000
623,Indore,30-01-2020,1,31-01-2020,10066,7600
623,Navi Mumbai,06-02-2020,2,08-02-2020,1251,15300
623,Prayagraj,19-03-2020,5,24-03-2020,3722,46500
623,Mysuru,26-03-2020,3,29-03-2020,10361,33000
623,Kullu-Manali,04-06-2020,5,09-06-2020,7494,53750
623,Khowai,11-06-2020,6,17-06-2020,1133,67800
623,Navi Mumbai,06-08-2020,3,09-08-2020,1219,17700
623,Mopa,14-08-2020,2,16-08-2020,3507,15300
623,Raipur,27-08-2020,1,28-08-2020,2614,9850
623,Coimbatore,17-09-2020,3,20-09-2020,28,17700
623,Jaipur,01-10-2020,3,04-10-2020,7320,16200
623,Chandigarh,05-11-2020,4,09-11-2020,9041,34800
623,Dhubri,19-11-2020,4,23-11-2020,6008,21400
623,Amritsar,31-12-2020,5,05-01-2021,6836,34750
623,Itanagar,04-02-2021,7,11-02-2021,5755,58800
623,Varanasi,25-03-2021,1,26-03-2021,5917,12700
623,Bhubaneswar,01-04-2021,6,07-04-2021,7876,42600
623,Amritsar,15-04-2021,7,22-04-2021,6995,65100
623,Jaipur,22-04-2021,6,28-04-2021,7278,61200
623,Udaipur,29-04-2021,1,30-04-2021,8776,7800
623,Delhi NCR,17-06-2021,3,20-06-2021,5470,41100
623,Kullu-Manali,22-07-2021,3,25-07-2021,7406,32700
623,Bengaluru,05-08-2021,5,10-08-2021,2023,24750
623,Hyderabad,09-09-2021,2,11-09-2021,855,11400
623,Pune,23-09-2021,2,25-09-2021,1438,19700
623,Srinagar,30-09-2021,4,04-10-2021,5232,17600
623,Prayagraj,28-10-2021,2,30-10-2021,3678,20100
623,Kullu-Manali,04-12-2021,5,09-12-2021,7596,48000
623,Mopa,11-12-2021,1,12-12-2021,3440,4450
623,Gwalior,25-11-2021,1,26-11-2021,1847,5100
623,Raigarh,02-12-2021,2,04-12-2021,4400,14000
623,Kullu-Manali,09-12-2021,5,14-12-2021,7440,22000
623,Khowai,16-12-2021,5,21-12-2021,1167,38000
623,Chandigarh,23-12-2021,2,25-12-2021,9125,24000
623,Vijayawada,27-01-2022,5,01-02-2022,1786,50500
623,Bengaluru,03-02-2022,7,10-02-2022,2112,37100
623,Thiruvananthapuram,24-02-2022,3,27-02-2022,8120,16200
623,Chandigarh,03-04-2022,7,10-04-2022,9046,78400
623,Navi Mumbai,17-03-2022,6,23-03-2022,1315,43500
623,Patna,24-03-2022,2,26-03-2022,10533,22600
624,Bengaluru,10-10-2019,3,13-10-2019,2197,45000
624,Nashik,31-10-2019,6,06-11-2019,3221,71100
624,Udaipur,07-12-2019,7,14-12-2019,8632,31150
624,Kolkata,05-12-2019,7,12-12-2019,6204,45150
624,Prayagraj,19-12-2019,7,26-12-2019,3758,82600
625,Khowai,10-10-2019,4,14-10-2019,1017,35400
625,Hisar,19-12-2019,4,23-12-2019,9784,32400
625,Amritsar,17-01-2020,4,21-01-2020,6874,32800
625,Amritsar,05-03-2020,6,11-03-2020,6858,58200
625,Udaipur,27-03-2020,7,03-04-2020,8796,68600
625,Hyderabad,23-04-2020,2,25-04-2020,945,20000
625,Mopa,05-01-2020,4,09-01-2020,3510,56600
625,Ahmedabad,14-05-2020,7,21-05-2020,778,84000
625,Bhopal,25-06-2020,5,30-06-2020,7151,34000
625,Varanasi,23-07-2020,2,25-07-2020,5929,19600
625,Imphal,20-08-2020,3,23-08-2020,9465,24150
625,Ludhiana,24-09-2020,2,26-09-2020,4198,25400
625,Kolkata,08-10-2020,2,10-10-2020,6345,20000
625,Coimbatore,22-10-2020,7,29-10-2020,189,77000
625,Guwahati,19-11-2020,1,20-11-2020,2394,10800
625,Dehradun,03-12-2020,5,08-12-2020,5110,71500
625,Bhopal,10-12-2020,5,15-12-2020,7072,23000
625,Vijayawada,04-02-2021,4,08-02-2021,1790,64400
625,Hisar,18-02-2021,6,24-02-2021,9800,42600
625,Shimla,25-02-2021,4,01-03-2021,9225,31600
625,Udaipur,08-05-2021,5,13-05-2021,8728,37500
625,Gangtok,06-06-2021,6,12-06-2021,6521,61800
625,Puri,05-08-2021,5,10-08-2021,4750,77000
625,Kullu-Manali,12-08-2021,4,16-08-2021,7596,38400
625,Puducherry,09-09-2021,5,14-09-2021,2851,37750
625,Shillong,30-09-2021,7,07-10-2021,6796,67200
625,Amritsar,18-11-2021,2,20-11-2021,6929,20000
625,Kota,02-12-2021,7,09-12-2021,8217,61950
625,Bhubaneswar,09-12-2021,3,12-12-2021,7902,56250
625,Prayagraj,23-12-2021,7,30-12-2021,3627,47950
625,Jaipur,31-12-2021,4,04-01-2022,7392,29200
625,Ayodhya,06-01-2022,5,11-01-2022,7753,44000
625,Vijayawada,20-01-2022,4,24-01-2022,1782,82400
625,Dabolim,17-02-2022,7,24-02-2022,521,72800
625,Bengaluru,24-03-2022,1,25-03-2022,2080,4700
625,Navi Mumbai,31-03-2022,4,04-04-2022,1288,25000
625,Mumbai,07-04-2022,1,08-04-2022,10790,16300
625,Ahmedabad,19-05-2022,5,24-05-2022,631,24500
625,Puri,09-06-2022,4,13-06-2022,4777,46400
625,Chandigarh,07-07-2022,7,14-07-2022,9085,76300
625,Indore,29-09-2022,5,04-10-2022,10119,28750
625,Delhi NCR,03-11-2022,6,09-11-2022,5534,72000
625,Shillong,29-12-2022,7,05-01-2023,6617,62300
625,Raipur,05-01-2023,6,11-01-2023,2630,80100
625,Shillong,12-01-2023,4,16-01-2023,6633,27600
625,Ayodhya,09-02-2023,7,16-02-2023,7756,61600
625,Amritsar,23-03-2023,1,24-03-2023,6816,4950
625,Khowai,04-05-2023,5,09-05-2023,1123,43000
626,Dabolim,03-10-2019,7,10-10-2019,422,126000
626,Ludhiana,07-11-2019,6,13-11-2019,4154,59400
626,Navi Mumbai,14-11-2019,6,20-11-2019,1396,57000
626,Itanagar,05-12-2019,2,07-12-2019,5684,14500
626,Nashik,12-12-2019,1,13-12-2019,3242,7550
626,Indore,09-01-2020,4,13-01-2020,10090,47000
626,Ayodhya,16-01-2020,1,17-01-2020,7736,6800
626,Itanagar,23-01-2020,5,28-01-2020,5746,47000
