travelCode,userCode,pickupLocation,dropoffLocation,carType,rentalAgency,pickupDateTime,dropoffDateTime,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus
e00edd1d-f46d-4619-8611-19a7a56c6276,8d0e26bf-8d62-4b5c-9e67-e624531022d7,Lewischester,Josephburgh,Hatchback,"Young, Ortiz and Hernandez",2025-01-07 04:39:53,2025-01-08 04:39:53,1,240,238,Full-to-Full,Pending
191adb86-734f-4b57-9684-5b5b52f56e5b,ee518705-3109-4a61-98b1-142965021d04,Marcuschester,Port Alex,Hatchback,Russell-Hart,2025-01-21 01:20:18,2025-01-25 01:20:18,4,59,762,Prepaid,Cancelled
e33b39ba-306c-4d96-96ea-21cd26653515,1f7a4b45-6083-4ebd-ac46-eef8d831d84e,East Keithshire,Paulborough,Luxury,Dalton PLC,2025-01-18 03:15:09,2025-01-20 03:15:09,2,129,302,Full-to-Full,Cancelled
c997e729-6b37-4baf-96a6-ae8c756c6825,47d2ce61-2699-44ee-9052-4fa6cc5e753c,New Brendan,Ashleyfurt,Luxury,Brown-Lopez,2025-01-27 16:56:01,2025-01-28 16:56:01,1,294,57,Prepaid,Pending
e9851d0e-eb65-4aaf-927f-2c43793094a2,8069b59a-9e6b-435a-9ed8-65ccbed29dfb,Whiteheadville,Allisonside,Sedan,Dean-Coleman,2025-01-29 03:17:13,2025-01-30 03:17:13,1,61,772,Full-to-Full,Confirmed
811bfad3-c5fe-4ec2-be07-c37a2ceee5ee,051c3bf5-2d57-4194-94b9-a2db33ca0baf,Lisaville,Salazarfort,Sedan,Moore-Gibson,2025-01-25 23:10:10,2025-01-29 23:10:10,4,163,436,Prepaid,Pending
49cfe6c5-34ee-4799-81c4-60d56d278b0a,efe7a37b-8bf6-4d63-af19-ded58299b24b,East Donnaborough,Larsenville,Sedan,"Walker, White and Goodman",2025-01-29 00:32:47,2025-01-30 00:32:47,1,140,720,Full-to-Full,Cancelled
4ab58060-1398-48c6-9a63-e6ec0859b673,1f1df3bd-9242-462e-83a2-fd8bdf949909,East Angela,North Jasmine,SUV,Riddle PLC,2025-01-19 18:20:44,2025-01-20 18:20:44,1,189,752,Prepaid,Cancelled
a710dc2f-083c-46c3-8aa9-a9e0ccf75680,c81b6296-b152-4e89-b0f1-da93a1c024c5,Lake Benjaminview,North Zoe,SUV,Russell-Merritt,2025-01-21 02:02:24,2025-01-23 02:02:24,2,263,118,Prepaid,Confirmed
5821f044-ed44-4150-be1b-0eeea94627bc,d47b110f-ffaf-4e30-b2d4-d9f4aed8aa63,Rayhaven,East Jacquelineshire,SUV,"Osborne, Wilson and Glover",2025-01-14 21:39:58,2025-01-16 21:39:58,2,172,629,Prepaid,Pending
8d3296d3-feda-4003-9cdc-eb3f790038c3,26b51043-0674-4d4a-bf69-6d45e5cee7f9,Lake Cynthiabury,Port Gabrielview,Hatchback,Hunter Group,2025-01-12 13:18:05,2025-01-16 13:18:05,4,35,605,Prepaid,Pending
7e953150-9f33-4d94-8e24-6c1cf621db84,6347f709-c666-445b-b06f-e846b0834046,West Joseberg,Toniport,Luxury,Simmons-Villa,2025-01-14 19:36:21,2025-01-15 19:36:21,1,71,629,Prepaid,Cancelled
78acd46c-303c-4cb4-9a81-d30800027813,6aca7d6e-80c0-492c-8cbc-fe3d790bf4ed,Tapiaborough,Brayborough,Luxury,Hamilton-Dominguez,2025-01-08 14:18:36,2025-01-11 14:18:36,3,275,812,Full-to-Full,Pending
af74a27e-53e5-4e4c-b669-d03bd76bfc2b,06db0cd6-ef66-49e1-bf6a-9346f4abbeb7,Munozview,South Nicholasview,SUV,Williams-Giles,2025-01-18 09:20:13,2025-01-19 09:20:13,1,292,469,Full-to-Full,Pending
7fc02d39-5e15-4fa5-a74b-1aff9e74de69,c7f48ad1-cc8d-420d-963c-178ba6dbe855,Lake Michaelport,New Tracymouth,SUV,"Shepard, Glover and Hernandez",2025-01-06 16:14:33,2025-01-08 16:14:33,2,31,351,Prepaid,Cancelled
23b7e78c-0826-4d8a-8e55-8d0c68292c5a,885b87e2-4ddb-4262-a093-994585ae557e,Tylerland,Websterland,Sedan,"Jackson, Lucas and Owens",2025-01-02 04:53:28,2025-01-03 04:53:28,1,202,883,Prepaid,Confirmed
bc9e09de-f6c0-4980-a6b5-33c49c5fa709,40cd00c2-e19c-41ed-a55c-e1f53b3eae76,West Glennmouth,Aaronfort,Luxury,Nguyen-Reid,2025-01-28 14:17:14,2025-02-01 14:17:14,4,228,546,Full-to-Full,Confirmed
e44429de-0953-4db4-9e00-812d6f190807,fd9909ee-ec5b-47a1-88fe-1dffe4726b4e,Livingstonberg,Port Gloria,SUV,Thomas-Stone,2025-01-09 08:25:47,2025-01-13 08:25:47,4,185,923,Full-to-Full,Confirmed
659b4d2e-fdcc-4b18-839d-bf1892099d75,5885f1cc-895d-4ead-86ba-c43a3436b127,Stacyfort,Port Brian,Hatchback,"Weiss, Horne and Baker",2025-01-17 02:51:11,2025-01-20 02:51:11,3,229,171,Prepaid,Cancelled
403adde7-4641-4e56-9306-aa0fe8dc709c,ab2d2dd7-624d-46c8-8619-d72393eefa75,Christopherland,South Evelyn,Hatchback,Marshall and Sons,2025-01-14 15:12:00,2025-01-16 15:12:00,2,40,530,Prepaid,Cancelled
0e54157d-c0db-43eb-a3a3-ea60db150c79,67d50bdb-4a60-462d-941c-9d34bf23e492,Lake Timothy,Allenside,Hatchback,Johnson Inc,2025-01-24 23:10:40,2025-01-26 23:10:40,2,63,60,Full-to-Full,Cancelled
f8008123-6cd5-4869-a358-2729fea3e07c,611d7d22-ba19-4202-a98e-1e438b69f626,Daymouth,Rodriguezchester,Luxury,Fitzpatrick and Sons,2025-01-25 07:09:48,2025-01-29 07:09:48,4,268,208,Prepaid,Pending
3fc12b55-0000-4a2e-ac0e-f94344848c70,655f3007-0dc3-4f04-b57b-159581a55ef3,Shelbyville,Colemanberg,SUV,Henry LLC,2025-01-11 17:43:00,2025-01-12 17:43:00,1,168,449,Full-to-Full,Confirmed
26a0f00c-c3c7-4bca-ac13-9b68eb8dad33,23fb65f9-51aa-4a98-bad9-854380c68431,Lauraville,East Marktown,Hatchback,"Wyatt, Durham and Johnson",2025-01-10 20:55:32,2025-01-13 20:55:32,3,293,265,Prepaid,Pending
0ec2699a-1520-455a-afb6-a97705fac791,647759f2-26e1-4dc3-a1de-3325e5df4c42,New Courtney,Port Jessica,Hatchback,Mccoy PLC,2025-02-01 15:43:59,2025-02-04 15:43:59,3,178,233,Full-to-Full,Pending
1a5669fa-01ea-459a-a6f8-e9767e271495,dd962a8a-10ce-441c-b32c-3cfc3c986e16,Bellberg,New Mariahshire,SUV,Cross LLC,2025-01-27 15:53:05,2025-01-31 15:53:05,4,213,147,Prepaid,Pending
1d341e9e-fe59-4b9e-ba46-184569be91e2,02243d10-18d3-459e-afeb-02c161651ce3,North Desireehaven,East Kimberly,SUV,"Cooper, Rocha and Blair",2025-01-09 17:56:05,2025-01-12 17:56:05,3,141,98,Full-to-Full,Pending
72c30f33-6165-4fa1-abf1-d05f147d4dc6,091586fb-d738-455b-acec-5b500c1ee0bd,East Normanfort,Sandersfurt,Luxury,Taylor-Robinson,2025-01-17 18:59:16,2025-01-18 18:59:16,1,250,635,Full-to-Full,Confirmed
4cd9d7f0-72f3-4243-8ac7-3ab4e8199d04,3bc892af-2f39-4e60-86c4-a37634b89ab4,Melissachester,Nguyenstad,Hatchback,Williams LLC,2025-01-23 08:24:31,2025-01-24 08:24:31,1,289,349,Full-to-Full,Cancelled
24fca122-8c7d-4a04-bee8-14e91be6925a,d6368258-b05a-481d-ae75-fbd61335aef4,North Joel,Michaelborough,Sedan,Clarke-Flynn,2025-01-20 13:50:08,2025-01-23 13:50:08,3,238,489,Full-to-Full,Pending
df5c3223-bba6-41ac-8cbf-cd09439f1772,4c967420-4587-4968-930d-eff8d2fed224,New Cynthiatown,East Rogerfort,Luxury,Moore-Branch,2025-01-18 14:44:00,2025-01-21 14:44:00,3,54,969,Full-to-Full,Cancelled
d7749459-e71d-4138-9c67-71b66a2e4f1c,a4930f27-221c-40a3-b3ab-1aa2ec0bbe54,Lake Aaronbury,Schmidtbury,SUV,Wood-Ellis,2025-02-03 10:08:55,2025-02-07 10:08:55,4,234,406,Full-to-Full,Cancelled
ae2ee679-4e90-4fc7-877b-c4c0d83c96a4,7dbefbc5-cc93-48df-befe-ff6292776c3e,West Tina,Port Andrew,SUV,Peters LLC,2025-01-06 12:26:58,2025-01-08 12:26:58,2,61,976,Prepaid,Pending
5a0a66d0-3bb3-4f02-854e-53cdfab81ad3,05214811-09db-4d3c-b8dd-b9ccd231de65,Joneschester,Port Angela,Sedan,"Garcia, Anthony and Cross",2025-01-12 01:55:22,2025-01-13 01:55:22,1,207,300,Prepaid,Confirmed
68b97846-8853-4ae7-b9d9-f50391697d40,126409ff-2cc7-4264-bdd8-51dbfcc002e3,Katherinefort,East Edwinland,Sedan,"Burke, Anderson and Shah",2025-01-22 20:23:53,2025-01-25 20:23:53,3,166,661,Full-to-Full,Pending
6a8c8107-220a-46b2-8b7a-de98ca03b6af,aa9e2772-d23a-4c2f-a8bc-808f53f4d4bc,South Danielstad,Juanside,SUV,Nguyen and Sons,2025-01-15 05:17:16,2025-01-19 05:17:16,4,203,284,Full-to-Full,Pending
2d6c0623-4c3a-44f4-9dd0-25380fa83d24,18ec538a-1177-4e1e-b8c7-5ee9236e56c7,Leonardport,Stevenhaven,Luxury,"Hernandez, Patterson and Dalton",2025-01-04 02:45:11,2025-01-08 02:45:11,4,113,576,Full-to-Full,Confirmed
bd9a2a96-1772-4f68-b03c-9107b956a4df,ec05971d-5992-48ed-9e6b-8acafe02e872,East Arthurport,Leeview,Luxury,Paul Inc,2025-01-05 20:41:41,2025-01-07 20:41:41,2,206,841,Prepaid,Cancelled
e6d9171f-aba7-44b5-b45d-9548c137e7b9,c64aedb0-ef60-4efa-8e15-92cd99f4ef30,Port Emily,Loritown,Luxury,Casey PLC,2025-01-05 03:26:51,2025-01-07 03:26:51,2,158,680,Prepaid,Pending
3611f786-7088-4c6a-b511-301d412b7007,4f90fa60-4bc0-48bb-96ce-570763949399,East Tiffany,East Deanna,SUV,Schmitt and Sons,2025-02-02 06:18:12,2025-02-05 06:18:12,3,70,631,Full-to-Full,Confirmed
aca5f516-eeaf-408c-bc99-058b49646819,826b8294-3f73-4118-989e-ad9a9a6d3f76,Kristenport,Romanburgh,Luxury,"Roberts, Booker and Henderson",2025-01-29 00:41:08,2025-02-01 00:41:08,3,140,386,Prepaid,Pending
182976a3-6e9d-4404-b551-55147585eb07,2b07b1bb-a959-4b3d-a7ee-8538adf24820,West Josephland,South Royhaven,Luxury,May-Thomas,2025-01-28 03:10:36,2025-01-29 03:10:36,1,145,708,Full-to-Full,Cancelled
bbb4c16b-5b3c-4065-937d-0e61d742179e,51da60f1-729e-465e-a95e-f7a136993b81,Clarkport,Flemingfort,Sedan,Payne Inc,2025-01-12 04:11:45,2025-01-14 04:11:45,2,285,107,Full-to-Full,Confirmed
66b310e6-a4c7-4b23-890c-2e8c29af7c6b,1f8273c6-0973-4c2a-9fe1-ab1fc0b7f299,Dawsontown,Lake Courtneyborough,Hatchback,"Perez, Hill and Baker",2025-01-13 00:58:04,2025-01-16 00:58:04,3,172,118,Full-to-Full,Pending
c11db07a-40d9-4a65-9f8c-04561b998dc9,941dde67-c243-4aa8-a6a0-3d4d118ef72e,West Brianna,Rachaelborough,SUV,Drake Ltd,2025-01-26 22:45:03,2025-01-30 22:45:03,4,190,175,Prepaid,Pending
f028c093-99df-41cb-9c3a-62f1b8f293ca,b76c1f14-92e8-4066-bd4c-84e1f0a734f0,New Cindyside,Donaldstad,SUV,"King, Carroll and Oneal",2025-01-06 13:32:17,2025-01-07 13:32:17,1,258,290,Prepaid,Cancelled
2b5c1c36-708c-4597-bf4a-37412cacd269,9f973f54-64b6-4668-a1e6-2dbf56791daa,Nicholsview,South Ryan,Hatchback,"Robles, Cherry and Roberts",2025-01-16 16:32:04,2025-01-18 16:32:04,2,260,916,Prepaid,Cancelled
0c38975d-684c-40d7-b378-7a263b467e60,f6b561f0-f523-46da-b350-34e7ac14b3be,Shanefort,Davidstad,Hatchback,Mason-Brady,2025-01-07 14:51:21,2025-01-09 14:51:21,2,107,551,Prepaid,Pending
f05f93ee-0aac-4980-881a-9de8675bbfbe,7d095907-7acf-466b-b182-1f0c861f5afe,East Annafort,Lake Amymouth,Luxury,"Nelson, Baxter and Smith",2025-01-23 17:38:38,2025-01-26 17:38:38,3,279,442,Full-to-Full,Pending
589edd43-ba94-4b24-b015-ae8654e16f37,6e0ae0cc-f656-46b1-8652-7230fd9c6ba6,East Erica,Greenburgh,Luxury,"Rodriguez, Barker and Smith",2025-01-19 14:57:26,2025-01-20 14:57:26,1,176,284,Full-to-Full,Cancelled
29aff7c1-208c-4a75-b631-328f3292e1ee,b7db4194-d7c5-4740-b60d-5a4badf880d6,Carterhaven,Natalietown,Luxury,Pittman Inc,2025-01-18 08:14:36,2025-01-22 08:14:36,4,203,793,Prepaid,Cancelled
44dde6eb-6020-4163-8ece-d73202b6ed63,f04eacc5-73b1-4ed8-a2c1-86e5800d366e,Lambertborough,Donovanport,SUV,Jones Ltd,2025-01-08 07:30:22,2025-01-10 07:30:22,2,44,192,Full-to-Full,Pending
d01b38d4-ca73-4128-aea0-0c7d3b51a733,fd239665-13fa-448b-94a4-78c1673ec2d4,South Scott,Nelsonmouth,Sedan,Dickerson-Miller,2025-01-10 06:28:03,2025-01-11 06:28:03,1,127,860,Prepaid,Cancelled
3e157279-556f-4919-898f-d09bba272485,bbff4516-e332-43dd-884d-19d57f92e1d0,Sabrinahaven,Wallaceburgh,Sedan,"Castillo, Anderson and Cole",2025-01-13 09:17:48,2025-01-16 09:17:48,3,172,415,Full-to-Full,Pending
43dcd56d-a1f0-4300-aee3-8d20c55cb5a8,31a429a4-abf1-4fc6-88ff-5d71bd981910,Davidfort,Port Tinaville,Sedan,Moore-Smith,2025-01-24 04:57:48,2025-01-28 04:57:48,4,45,651,Full-to-Full,Cancelled
0db8dd45-9ff3-4782-989e-fe39d7187ff9,1cc5e5e1-83bb-4970-8cc7-c7f9b87a3d0e,Byrdton,Bernardfort,Sedan,Gutierrez-Reed,2025-01-13 04:42:57,2025-01-14 04:42:57,1,125,521,Full-to-Full,Pending
f787e4c5-d39c-432c-8356-427420999d6a,545a7413-005d-43cb-af4e-a243fd5479aa,South Joelfurt,Moorechester,Sedan,Moore LLC,2025-01-24 18:23:08,2025-01-25 18:23:08,1,191,251,Prepaid,Cancelled
ea962c94-c646-468c-ab8d-047f8a4d022e,504b756b-5ccf-4d34-ab4d-5085751448ec,Port Amy,Karentown,Hatchback,Graham PLC,2025-01-14 13:58:20,2025-01-17 13:58:20,3,78,363,Prepaid,Pending
71b89a32-09c6-43c6-89de-779b41127a6f,45b28cb3-035e-4634-a09f-1a74d02e34f5,Masonstad,West Danielberg,Sedan,Nielsen LLC,2025-01-29 05:36:51,2025-01-30 05:36:51,1,73,813,Full-to-Full,Confirmed
5d249c02-8095-4496-8c39-d1b6cabfd323,0bf4714d-f4f8-4306-907b-3a0501cd2ab1,Margaretbury,Port Francisco,SUV,Green-Jackson,2025-01-12 17:33:52,2025-01-15 17:33:52,3,244,445,Prepaid,Confirmed
cfec7e50-4918-4815-8f99-131279462198,c939ac26-8e76-4f56-aea9-209775757e41,South Brianland,Trevorberg,Sedan,Cook-Richardson,2025-01-11 19:43:05,2025-01-15 19:43:05,4,276,835,Full-to-Full,Pending
f27b758f-0217-494d-9a43-ae90e8b5c6c2,2a38d93c-9353-4df6-b61e-984a79c60396,Spencershire,Coreystad,SUV,Huffman LLC,2025-01-27 23:39:46,2025-01-30 23:39:46,3,149,170,Prepaid,Cancelled
641a4a6c-4451-43c2-8542-864220c5a2cf,8c9bed26-c41c-4ca1-9153-eb48c99b513c,Gonzaleston,Johnport,Luxury,"Miller, Clark and Willis",2025-01-13 20:05:29,2025-01-14 20:05:29,1,136,719,Prepaid,Cancelled
ab1ecf2e-06f8-494c-8cf6-7c7c87873bab,ecc24b6c-a9ca-4a21-b4c8-186c6e4410b9,North Kathrynshire,East Michelebury,Sedan,Calderon PLC,2025-02-02 09:38:53,2025-02-03 09:38:53,1,222,787,Full-to-Full,Confirmed
9850d743-b39e-4b7a-a88b-71eff9e9916b,a8e399d9-2eed-4e08-afdc-f244845812f7,Port Kaitlyn,East Lucasfurt,SUV,Phelps-Potter,2025-01-19 04:01:30,2025-01-21 04:01:30,2,34,690,Full-to-Full,Cancelled
99386abb-4039-46d1-b259-6bcd87171e20,411b7ded-45ac-4e1f-ae1a-9946bd7fee36,New Maryport,Wilcoxville,Sedan,Melendez and Sons,2025-02-01 21:55:01,2025-02-04 21:55:01,3,291,850,Full-to-Full,Confirmed
18fa1e81-e56a-43d7-a534-0cc5327a08c0,0255f7be-334c-425b-a39c-29ae93702322,Lake Stuart,Damontown,Hatchback,Murray PLC,2025-01-10 16:25:58,2025-01-11 16:25:58,1,123,775,Full-to-Full,Pending
394b72e8-d69f-4b10-a732-c9365614d4f0,9170e30a-4423-4ed6-815d-cef480aaae40,Hamptonstad,North Kathy,Sedan,"Thomas, Paul and Lopez",2025-01-21 11:56:59,2025-01-22 11:56:59,1,260,94,Full-to-Full,Cancelled
79613950-38de-496a-a3f2-a314dea3365d,ece5fae8-25f2-405b-8846-3f379435e5bf,South Jordan,Lake Jose,Sedan,Jackson-Woods,2025-01-14 21:19:43,2025-01-18 21:19:43,4,137,872,Full-to-Full,Confirmed
bee14e6a-ac08-432f-b8b0-9a5231db14f4,ae4c90fb-1b0e-4c81-86a8-0feb36c473ad,Johnsonfort,South Wanda,Sedan,Warner-Cook,2025-01-29 00:21:54,2025-02-01 00:21:54,3,199,123,Prepaid,Cancelled
59bfbd13-7609-4358-92d9-1f14adcc9859,3cba5237-2dd8-426d-8167-0931e68fb3c6,West Andrealand,East Maxwellshire,Sedan,Gomez and Sons,2025-01-31 13:51:27,2025-02-04 13:51:27,4,211,731,Full-to-Full,Confirmed
862f5ab8-f259-441b-b512-7ecc5e661dc5,4fa6582f-dc5c-4771-b90b-6b976d9857f2,Victoriafort,Lake Jeffrey,Hatchback,Jordan-Burns,2025-01-22 17:28:04,2025-01-24 17:28:04,2,207,123,Full-to-Full,Pending
3e246281-0c86-42ae-b5f7-be706e5b5f21,033ffb2a-631c-4220-a13d-662a33561b66,Cherylbury,New Sharon,Luxury,"Smith, Horton and Edwards",2025-01-09 13:55:13,2025-01-12 13:55:13,3,172,94,Prepaid,Confirmed
979d7d59-8f44-4525-a636-3cc6a33d4d22,71f9dd73-1067-4efa-8599-134f2be81e00,East Geraldchester,Gregoryhaven,Luxury,Boyd-Jackson,2025-01-04 11:43:10,2025-01-06 11:43:10,2,45,373,Prepaid,Pending
f3fbbbd5-90d1-4dba-a198-05c57c014de2,f050c6ff-4a55-43d5-aef8-abf1cb8f22b2,East Frank,South Jeffrey,Luxury,"Tate, Ponce and Gilbert",2025-01-15 08:06:27,2025-01-16 08:06:27,1,140,365,Prepaid,Confirmed
2903a93d-e5ef-4289-bf73-2b053f5906b4,95c94105-8c89-46f1-96b6-92213be37e58,Perkinsburgh,Jeremyshire,Hatchback,Anderson Ltd,2025-01-12 10:09:49,2025-01-16 10:09:49,4,39,428,Full-to-Full,Confirmed
2bd0a1b8-ed68-4441-a1a1-1f7a32cc88db,adb8d8b1-5040-4e21-b4e6-4bbc2b154ec9,Warrenburgh,North Evelyn,Sedan,Moore LLC,2025-01-13 14:22:49,2025-01-14 14:22:49,1,170,886,Prepaid,Confirmed
09982801-c78d-4db2-828c-12bbd9a79cbe,bec83192-4c83-4b78-be87-8ceba2ce40b8,Matthewstad,Port Rachelport,Sedan,Delgado-Smith,2025-01-23 01:18:57,2025-01-27 01:18:57,4,88,761,Full-to-Full,Confirmed
f61cf81f-2644-4aac-8727-ca090c60397f,1c59a3db-5118-44a0-98de-25ce9e521ac9,East Amy,New Courtney,SUV,"Bailey, Moore and Collins",2025-01-06 02:31:50,2025-01-08 02:31:50,2,88,682,Full-to-Full,Pending
11f124b5-7a40-4f4a-a6fa-b7257cd2ede6,483f146f-6b22-4e7f-9dab-2542618c6080,Matthewville,Danielshire,Hatchback,Skinner and Sons,2025-01-21 15:01:06,2025-01-23 15:01:06,2,62,233,Full-to-Full,Confirmed
649b8578-bcda-4de0-9154-37cb743411b1,eeefad43-12d6-4ff0-a213-7f5f0aec19c1,Langborough,Jameschester,SUV,Velez-Harris,2025-01-22 16:20:17,2025-01-23 16:20:17,1,250,748,Prepaid,Confirmed
78a55b9d-87f8-484a-8630-c16d1bd440ee,d04aef1c-99d7-498f-8ebe-80247cfbd4f5,Shawnburgh,Heatherport,Luxury,"Noble, Bowman and Harris",2025-01-13 09:54:55,2025-01-16 09:54:55,3,156,232,Full-to-Full,Confirmed
5cd1e4e6-fa9c-43df-b6cd-9549905ccc09,ec8fcb6e-84a1-47d2-89ce-f2a711fca895,New Jon,Reneeberg,Hatchback,"Rogers, Patel and Vazquez",2025-01-19 08:37:13,2025-01-23 08:37:13,4,170,645,Full-to-Full,Confirmed
612d0db0-eef0-4b82-b3af-6f429a526d7a,a0416f97-6f9a-4e00-bc6e-c82dd0454406,Jessicaborough,Stephaniehaven,Luxury,Kim PLC,2025-01-16 19:09:09,2025-01-18 19:09:09,2,103,409,Full-to-Full,Pending
b5002caa-c0ce-497c-8cf4-0a32ebd85478,cffbf070-f1c8-4ba4-9849-bc44d979d274,Russellmouth,Willisberg,Luxury,Walker-Gomez,2025-01-12 20:19:42,2025-01-16 20:19:42,4,210,682,Prepaid,Pending
032c8549-29bf-4903-b46b-c5f99876e4d1,e1586d62-ba6b-417d-9ddf-28ee038d6515,Lake Angela,Edwardton,Sedan,Callahan Ltd,2025-01-21 01:00:36,2025-01-25 01:00:36,4,53,262,Prepaid,Confirmed
e5ab9fe2-500e-4f51-9cff-688f9fb17abd,b0591183-497d-4323-a7b6-135685ab311a,Taylorchester,Lisamouth,Hatchback,Henson PLC,2025-01-27 04:15:52,2025-01-28 04:15:52,1,47,356,Prepaid,Pending
3856e86a-5e79-4661-b4c8-c195bedcd8df,251838a3-4241-4f65-b14d-68d65b91a5f6,Tamarashire,Vaughanmouth,Hatchback,Fitzpatrick LLC,2025-01-10 23:43:22,2025-01-12 23:43:22,2,295,648,Prepaid,Cancelled
350c8de2-5991-489b-a92a-5f6c483afdef,32cf7ddc-64a8-4b7f-a31c-4fb0fa99edc4,New David,West Stacy,SUV,Hansen-Gill,2025-01-11 16:58:02,2025-01-15 16:58:02,4,238,689,Prepaid,Cancelled
8ace1421-e027-40a9-9d60-6129036f190b,63e849d7-f57b-4f67-a2eb-25088a36566e,Jasonbury,South Kimchester,SUV,"House, Hamilton and Anderson",2025-01-11 15:23:36,2025-01-14 15:23:36,3,288,777,Prepaid,Confirmed
a5b48840-9248-4d75-8b77-848ad22a589f,f3c3f439-7961-41fd-9426-932fbb204201,Stanleyfurt,South Tylerview,Luxury,"Cross, Williams and Miller",2025-01-30 02:04:26,2025-02-02 02:04:26,3,50,817,Full-to-Full,Confirmed
3b3afe6e-cc5b-4d86-86b7-088d5d135d72,189f3304-6a69-4dbe-b5e1-3fb021510c79,Johnsonshire,New Katelyntown,SUV,"Cherry, Phillips and Armstrong",2025-01-08 08:47:58,2025-01-09 08:47:58,1,64,751,Full-to-Full,Pending
14722094-7e4c-426b-beb9-366bc0e43556,a8a0c735-6b0f-459c-b2e8-6d62d6f89b56,East Timothymouth,North Michaelfort,Sedan,Bradford Inc,2025-01-15 19:27:21,2025-01-18 19:27:21,3,226,594,Prepaid,Cancelled
1578239e-2a97-4fc6-9261-5c137ea0ff55,d42328b5-9421-4696-8b45-c22cca8b671e,East Patricia,South Jason,Hatchback,Brown Inc,2025-01-17 11:54:32,2025-01-20 11:54:32,3,253,552,Full-to-Full,Pending
e8cf7c14-b2ef-4df6-a934-f0f4021f9e71,f52cbbcf-5138-4a41-bdf2-95620d9a0c2a,North Brian,South Thomas,SUV,Bridges LLC,2025-01-28 20:34:27,2025-01-29 20:34:27,1,65,164,Full-to-Full,Confirmed
2dd34d70-c8b6-4d64-94b3-f8c6577c3900,e37236cd-0d60-4ae3-a1bc-60d7d02a3bbb,Haleyberg,Garciabury,Luxury,Jones-Miller,2025-01-08 04:04:48,2025-01-12 04:04:48,4,85,822,Full-to-Full,Confirmed
4638624d-46a7-441f-a611-22f4573121f3,b1c746cd-b75b-4572-b157-296d042e31ec,Andreamouth,Torresview,Luxury,Taylor Group,2025-01-10 05:43:52,2025-01-13 05:43:52,3,259,961,Full-to-Full,Cancelled
e8f94fc4-b8e5-43fd-a7c0-f783b4e077f4,28af8e91-3492-40f1-a374-49363f7b0769,Richardschester,Moralesborough,SUV,Orr-Hall,2025-02-01 14:14:31,2025-02-05 14:14:31,4,68,877,Prepaid,Cancelled
dfce695e-6ecc-4aac-bdfe-f690cbfb49af,14518b68-0a5d-4125-9195-67f48bd01e23,Evansland,West Madison,Hatchback,Burns-Simon,2025-01-23 22:32:44,2025-01-26 22:32:44,3,290,380,Full-to-Full,Pending
84edbf1d-a11b-4c97-bed7-2ab1bf2ba3b0,c3972953-eb46-427e-810f-9519766e28a9,East Loriport,North Jennifertown,SUV,Thomas PLC,2025-01-29 09:46:38,2025-01-30 09:46:38,1,222,723,Full-to-Full,Cancelled
01d936bc-f7bb-4168-9221-124a31dfc136,29f03fd5-7ade-47e5-85d4-4642635f84e6,Lisafurt,Seanborough,Sedan,Gomez Inc,2025-01-29 17:22:06,2025-01-31 17:22:06,2,210,157,Full-to-Full,Confirmed
8bfc1b7e-7641-4464-ad16-e44df38e0784,16cd5684-f420-4659-9a95-b794a034c79b,Navarroborough,Lake Johnnychester,Luxury,Allen Inc,2025-01-19 16:41:59,2025-01-21 16:41:59,2,181,55,Full-to-Full,Cancelled
6506c35d-d24b-421c-b6bc-66381461092b,1cde51fc-aed4-42b2-98ec-ce2ae82a7b91,Smithmouth,North Andrew,SUV,"Rogers, Jackson and Arnold",2025-01-25 03:02:11,2025-01-26 03:02:11,1,56,504,Prepaid,Cancelled
bfdf12e7-c04c-4adc-8f9d-8e69bc7e8425,40fa7570-3679-498a-9b55-c9bf566ba866,New David,East Cathymouth,SUV,Mason-Mann,2025-01-12 00:56:55,2025-01-16 00:56:55,4,274,961,Full-to-Full,Cancelled
7238c287-2bb0-4ff4-b73a-882060423506,079c120a-b2ea-4a94-a1df-2b8a35237e48,West Collinchester,Lake Thomasborough,Sedan,Johnson PLC,2025-01-06 13:44:47,2025-01-07 13:44:47,1,227,230,Full-to-Full,Pending
e3598f17-f386-4ae4-9c81-dfee33f056d9,b27a1e29-c73c-4331-9883-64692d85ee7b,South Scottville,New Bryanshire,SUV,Mcdonald Ltd,2025-01-07 02:13:56,2025-01-08 02:13:56,1,269,152,Prepaid,Pending
c8a84ebb-239e-4ac8-bed7-fffdf1ae6c3e,65f92f41-9ead-49ab-a159-6b9c0e719ce7,North Justin,Paceborough,Sedan,"Hernandez, Mitchell and Hines",2025-01-08 02:10:07,2025-01-10 02:10:07,2,116,780,Prepaid,Cancelled
b7e4e46a-2e99-4aa2-bfcf-287ed4bc3697,cb8ef102-a697-4c2b-bda8-4949eaca93ff,Amandaview,North Randy,Hatchback,Reynolds-Hall,2025-01-04 23:42:39,2025-01-06 23:42:39,2,230,234,Prepaid,Pending
9ce3d725-6ab6-4fc0-90f2-51d94638ecb7,e032c7c0-8880-4659-b5c1-43ebc2e54a84,Odomland,Rachelborough,Hatchback,Moreno-Reeves,2025-01-10 02:34:20,2025-01-14 02:34:20,4,37,549,Prepaid,Cancelled
