User_ID,travelCode,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check-in,Hotel_TotalPrice
714,73614,Starlight Inn,Brasilia (DF),1,247.62,05/06/2021,247.62
714,73623,Starlight Inn,Brasilia (DF),4,247.62,07/08/2021,990.48
714,73626,Oceanview Inn,Salvador (BH),4,263.41,07/29/2021,1053.64
714,73632,The Sapphire Retreat,Florianopolis (SC),3,313.02,09/09/2021,939.06
714,73636,Regal Heights Hotel,Aracaju (SE),2,208.04,10/07/2021,416.08
714,73637,The Sapphire Retreat,Florianopolis (SC),2,313.02,10/14/2021,626.04
714,73644,Oceanview Inn,Salvador (BH),3,263.41,12/02/2021,790.23
714,73646,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,12/16/2021,495.24
714,73657,Horizon Cliff Hotel,Florianopolis (SC),2,313.02,03/03/2022,626.04
714,73659,Skyline Suites,Rio de Janeiro (RJ),1,165.99,03/17/2022,165.99
714,73660,Sunset Resort,Salvador (BH),3,263.41,03/24/2022,790.23
714,73662,Azure Waves Resort,Aracaju (SE),1,208.04,04/07/2022,208.04
714,73663,Tranquil Meadows Hotel,Brasilia (DF),4,247.62,04/14/2022,990.48
714,73665,The Grand Horizon,Brasilia (DF),2,247.62,04/28/2022,495.24
714,73667,Royal Orchid,Natal (RN),4,242.88,05/12/2022,971.52
714,73673,Emerald Bay Resort,Natal (RN),2,242.88,06/23/2022,485.76
714,73679,Serenity Bay,Campo Grande (MS),3,60.39,08/04/2022,181.17
714,73683,The Majestic Tower,Sao Paulo (SP),3,139.1,09/01/2022,417.3
714,73685,Royal Orchid,Natal (RN),3,242.88,09/15/2022,728.64
714,73694,Oceanview Inn,Salvador (BH),4,263.41,11/17/2022,1053.64
714,73698,Skyline Suites,Rio de Janeiro (RJ),1,165.99,12/15/2022,165.99
715,73707,Horizon Cliff Hotel,Florianopolis (SC),3,313.02,10/24/2019,939.06
715,73709,Azure Waves Resort,Aracaju (SE),2,208.04,11/07/2019,416.08
715,73710,Grand Palace Hotel,Salvador (BH),3,263.41,11/14/2019,790.23
715,73712,Azure Waves Resort,Aracaju (SE),3,208.04,11/28/2019,624.12
715,73714,Urban Elegance Hotel,Recife (PE),1,312.83,12/12/2019,312.83
715,73718,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,01/09/2020,331.98
715,73721,Horizon Cliff Hotel,Florianopolis (SC),3,313.02,01/30/2020,939.06
715,73722,Skyline Suites,Rio de Janeiro (RJ),4,165.99,02/06/2020,663.96
715,73724,The Sapphire Retreat,Florianopolis (SC),2,313.02,02/20/2020,626.04
715,73732,Crystal Cove Resort,Recife (PE),3,312.83,04/16/2020,938.49
715,73735,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,05/07/2020,331.98
715,73743,Horizon Cliff Hotel,Florianopolis (SC),3,313.02,07/02/2020,939.06
715,73747,Regal Heights Hotel,Aracaju (SE),3,208.04,07/30/2020,624.12
715,73748,Grand Palace Hotel,Salvador (BH),4,263.41,08/06/2020,1053.64
715,73750,Emerald Bay Resort,Natal (RN),3,242.88,08/20/2020,728.64
715,73751,Lakeside Manor,Recife (PE),1,312.83,08/27/2020,312.83
715,73754,The Majestic Tower,Sao Paulo (SP),4,139.1,09/17/2020,556.4
715,73755,Horizon Cliff Hotel,Florianopolis (SC),1,313.02,09/24/2020,313.02
715,73759,Sunset Resort,Salvador (BH),1,263.41,10/22/2020,263.41
715,73761,Oceanview Inn,Salvador (BH),2,263.41,11/05/2020,526.82
715,73769,Evergreen Lodge,Campo Grande (MS),1,60.39,12/31/2020,60.39
715,73770,Evergreen Lodge,Campo Grande (MS),3,60.39,01/07/2021,181.17
715,73774,Emerald Bay Resort,Natal (RN),3,242.88,02/04/2021,728.64
715,73777,Sunset Resort,Salvador (BH),4,263.41,02/25/2021,1053.64
715,73778,Evergreen Lodge,Campo Grande (MS),3,60.39,03/04/2021,181.17
715,73779,The Sapphire Retreat,Florianopolis (SC),3,313.02,03/11/2021,939.06
715,73782,Sunset Resort,Salvador (BH),1,263.41,04/01/2021,263.41
715,73783,Mountain Lodge,Rio de Janeiro (RJ),1,165.99,04/08/2021,165.99
715,73785,Crystal Cove Resort,Recife (PE),2,312.83,04/22/2021,625.66
715,73792,Oceanview Inn,Salvador (BH),4,263.41,06/10/2021,1053.64
715,73797,Summit Heights Hotel,Campo Grande (MS),1,60.39,07/15/2021,60.39
715,73808,Oceanview Inn,Salvador (BH),2,263.41,09/30/2021,526.82
715,73811,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,10/21/2021,742.86
715,73815,Serenity Bay,Campo Grande (MS),1,60.39,11/18/2021,60.39
715,73822,The Sapphire Retreat,Florianopolis (SC),1,313.02,01/06/2022,313.02
715,73824,Lakeside Manor,Recife (PE),4,312.83,01/20/2022,1251.32
715,73826,Oceanview Inn,Salvador (BH),1,263.41,02/03/2022,263.41
715,73827,Sunset Resort,Salvador (BH),2,263.41,02/10/2022,526.82
715,73830,The Sapphire Retreat,Florianopolis (SC),4,313.02,03/03/2022,1252.08
715,73836,Lakeside Manor,Recife (PE),1,312.83,04/14/2022,312.83
715,73837,Royal Orchid,Natal (RN),3,242.88,04/21/2022,728.64
715,73838,Evergreen Lodge,Campo Grande (MS),3,60.39,04/28/2022,181.17
715,73841,Horizon Cliff Hotel,Florianopolis (SC),4,313.02,05/19/2022,1252.08
715,73842,Sunset Resort,Salvador (BH),1,263.41,05/26/2022,263.41
715,73843,Skyline Suites,Rio de Janeiro (RJ),4,165.99,06/02/2022,663.96
715,73848,Horizon Cliff Hotel,Florianopolis (SC),4,313.02,07/07/2022,1252.08
715,73852,Oceanview Inn,Salvador (BH),2,263.41,08/04/2022,526.82
715,73859,Summit Heights Hotel,Campo Grande (MS),2,60.39,09/22/2022,120.78
715,73865,Emerald Bay Resort,Natal (RN),3,242.88,11/03/2022,728.64
716,73881,The Grand Horizon,Brasilia (DF),4,247.62,12/05/2019,990.48
716,73882,Aurora Bliss Hotel,Florianopolis (SC),4,313.02,12/12/2019,1252.08
716,73883,Seaside Retreat,Sao Paulo (SP),4,139.1,12/19/2019,556.4
716,73884,Evergreen Lodge,Campo Grande (MS),1,60.39,12/26/2019,60.39
716,73886,Aurora Bliss Hotel,Florianopolis (SC),3,313.02,01/09/2020,939.06
716,73892,Azure Waves Resort,Aracaju (SE),1,208.04,02/20/2020,208.04
716,73894,Velvet Sunset Inn,Aracaju (SE),1,208.04,03/05/2020,208.04
716,73895,Lakeside Manor,Recife (PE),4,312.83,03/12/2020,1251.32
716,73896,Lakeside Manor,Recife (PE),3,312.83,03/19/2020,938.49
716,73901,Evergreen Lodge,Campo Grande (MS),1,60.39,04/23/2020,60.39
716,73903,Harbor View Hotel,Sao Paulo (SP),2,139.1,05/07/2020,278.2
716,73914,Regal Heights Hotel,Aracaju (SE),3,208.04,07/23/2020,624.12
716,73916,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,08/06/2020,247.62
716,73920,Cityscape Hotel,Natal (RN),3,242.88,09/03/2020,728.64
716,73927,Skyline Suites,Rio de Janeiro (RJ),2,165.99,10/22/2020,331.98
716,73930,Skyline Suites,Rio de Janeiro (RJ),4,165.99,11/12/2020,663.96
716,73936,Evergreen Lodge,Campo Grande (MS),2,60.39,12/24/2020,120.78
716,73942,The Majestic Tower,Sao Paulo (SP),2,139.1,02/04/2021,278.2
716,73943,Serenity Bay,Campo Grande (MS),4,60.39,02/11/2021,241.56
716,73946,Lakeside Manor,Recife (PE),1,312.83,03/04/2021,312.83
716,73949,Serenity Bay,Campo Grande (MS),2,60.39,03/25/2021,120.78
716,73950,Emerald Bay Resort,Natal (RN),3,242.88,04/01/2021,728.64
716,73951,Skyline Suites,Rio de Janeiro (RJ),3,165.99,04/08/2021,497.97
716,73952,Velvet Sunset Inn,Aracaju (SE),4,208.04,04/15/2021,832.16
716,73953,Evergreen Lodge,Campo Grande (MS),1,60.39,04/22/2021,60.39
716,73954,Lakeside Manor,Recife (PE),4,312.83,04/29/2021,1251.32
716,73955,Oceanview Inn,Salvador (BH),1,263.41,05/06/2021,263.41
716,73957,Evergreen Lodge,Campo Grande (MS),3,60.39,05/20/2021,181.17
716,73961,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,06/17/2021,497.97
716,73963,Crystal Cove Resort,Recife (PE),4,312.83,07/01/2021,1251.32
716,73965,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,07/15/2021,165.99
716,73967,Summit Heights Hotel,Campo Grande (MS),2,60.39,07/29/2021,120.78
717,73969,Cityscape Hotel,Natal (RN),2,242.88,09/26/2019,485.76
717,73972,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,10/17/2019,742.86
717,73973,Aurora Bliss Hotel,Florianopolis (SC),4,313.02,10/24/2019,1252.08
717,73976,Grand Palace Hotel,Salvador (BH),2,263.41,11/14/2019,526.82
717,73977,The Grand Horizon,Brasilia (DF),2,247.62,11/21/2019,495.24
717,73993,Aurora Bliss Hotel,Florianopolis (SC),2,313.02,03/12/2020,626.04
717,73997,Sunset Resort,Salvador (BH),3,263.41,04/09/2020,790.23
717,73999,Summit Heights Hotel,Campo Grande (MS),2,60.39,04/23/2020,120.78
717,74002,Seaside Retreat,Sao Paulo (SP),3,139.1,05/14/2020,417.3
717,74006,Evergreen Lodge,Campo Grande (MS),4,60.39,06/11/2020,241.56
717,74007,The Sapphire Retreat,Florianopolis (SC),3,313.02,06/18/2020,939.06
717,74008,Cityscape Hotel,Natal (RN),3,242.88,06/25/2020,728.64
717,74021,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,09/24/2020,165.99
717,74024,Emerald Bay Resort,Natal (RN),1,242.88,10/15/2020,242.88
717,74028,Seaside Retreat,Sao Paulo (SP),1,139.1,11/12/2020,139.1
717,74029,Cityscape Hotel,Natal (RN),3,242.88,11/19/2020,728.64
717,74032,Urban Elegance Hotel,Recife (PE),4,312.83,12/10/2020,1251.32
717,74037,Royal Orchid,Natal (RN),1,242.88,01/14/2021,242.88
717,74048,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,04/01/2021,247.62
717,74049,The Sapphire Retreat,Florianopolis (SC),4,313.02,04/08/2021,1252.08
717,74052,Horizon Cliff Hotel,Florianopolis (SC),2,313.02,04/29/2021,626.04
717,74054,Evergreen Lodge,Campo Grande (MS),4,60.39,05/13/2021,241.56
717,74057,Serenity Bay,Campo Grande (MS),1,60.39,06/03/2021,60.39
718,74067,Emerald Bay Resort,Natal (RN),3,242.88,10/31/2019,728.64
718,74069,Skyline Suites,Rio de Janeiro (RJ),2,165.99,11/14/2019,331.98
718,74074,Regal Heights Hotel,Aracaju (SE),1,208.04,12/19/2019,208.04
718,74077,Crystal Cove Resort,Recife (PE),1,312.83,01/09/2020,312.83
718,74078,Lakeside Manor,Recife (PE),2,312.83,01/16/2020,625.66
718,74079,Oceanview Inn,Salvador (BH),1,263.41,01/23/2020,263.41
718,74083,The Sapphire Retreat,Florianopolis (SC),4,313.02,02/20/2020,1252.08
718,74091,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,04/16/2020,497.97
718,74092,Starlight Inn,Brasilia (DF),4,247.62,04/23/2020,990.48
718,74097,Oceanview Inn,Salvador (BH),2,263.41,05/28/2020,526.82
718,74098,Evergreen Lodge,Campo Grande (MS),4,60.39,06/04/2020,241.56
718,74102,The Majestic Tower,Sao Paulo (SP),1,139.1,07/02/2020,139.1
718,74105,Starlight Inn,Brasilia (DF),1,247.62,07/23/2020,247.62
718,74107,Royal Orchid,Natal (RN),4,242.88,08/06/2020,971.52
718,74108,Royal Orchid,Natal (RN),3,242.88,08/13/2020,728.64
718,74110,Seaside Retreat,Sao Paulo (SP),1,139.1,08/27/2020,139.1
718,74114,Summit Heights Hotel,Campo Grande (MS),4,60.39,09/24/2020,241.56
718,74115,Summit Heights Hotel,Campo Grande (MS),3,60.39,10/01/2020,181.17
718,74117,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,10/15/2020,497.97
718,74119,The Sapphire Retreat,Florianopolis (SC),3,313.02,10/29/2020,939.06
718,74121,Sunset Resort,Salvador (BH),3,263.41,11/12/2020,790.23
718,74123,Serenity Bay,Campo Grande (MS),3,60.39,11/26/2020,181.17
718,74129,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,01/07/2021,331.98
718,74130,Azure Waves Resort,Aracaju (SE),1,208.04,01/14/2021,208.04
718,74132,Velvet Sunset Inn,Aracaju (SE),2,208.04,01/28/2021,416.08
718,74134,Grand Palace Hotel,Salvador (BH),1,263.41,02/11/2021,263.41
718,74138,Evergreen Lodge,Campo Grande (MS),1,60.39,03/11/2021,60.39
718,74140,Urban Elegance Hotel,Recife (PE),2,312.83,03/25/2021,625.66
718,74148,Evergreen Lodge,Campo Grande (MS),1,60.39,05/20/2021,60.39
718,74159,Oceanview Inn,Salvador (BH),3,263.41,08/05/2021,790.23
718,74168,Royal Orchid,Natal (RN),2,242.88,10/07/2021,485.76
718,74170,Serenity Bay,Campo Grande (MS),2,60.39,10/21/2021,120.78
718,74181,Evergreen Lodge,Campo Grande (MS),2,60.39,01/06/2022,120.78
718,74185,Oceanview Inn,Salvador (BH),4,263.41,02/03/2022,1053.64
718,74189,Harbor View Hotel,Sao Paulo (SP),2,139.1,03/03/2022,278.2
718,74192,Grand Palace Hotel,Salvador (BH),2,263.41,03/24/2022,526.82
718,74195,Summit Heights Hotel,Campo Grande (MS),2,60.39,04/14/2022,120.78
718,74196,Oceanview Inn,Salvador (BH),1,263.41,04/21/2022,263.41
718,74203,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,06/09/2022,497.97
718,74204,Horizon Cliff Hotel,Florianopolis (SC),4,313.02,06/16/2022,1252.08
718,74205,The Grand Horizon,Brasilia (DF),3,247.62,06/23/2022,742.86
719,74206,Horizon Cliff Hotel,Florianopolis (SC),1,313.02,09/26/2019,313.02
719,74207,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,10/03/2019,331.98
719,74214,Serenity Bay,Campo Grande (MS),3,60.39,11/21/2019,181.17
719,74216,Crystal Cove Resort,Recife (PE),3,312.83,12/05/2019,938.49
719,74221,Horizon Cliff Hotel,Florianopolis (SC),1,313.02,01/09/2020,313.02
719,74222,The Majestic Tower,Sao Paulo (SP),2,139.1,01/16/2020,278.2
719,74225,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,02/06/2020,497.97
719,74226,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,02/13/2020,742.86
719,74228,Golden Sands Hotel,Rio de Janeiro (RJ),3,165.99,02/27/2020,497.97
719,74231,The Majestic Tower,Sao Paulo (SP),1,139.1,03/19/2020,139.1
719,74234,The Majestic Tower,Sao Paulo (SP),4,139.1,04/09/2020,556.4
719,74238,The Majestic Tower,Sao Paulo (SP),3,139.1,05/07/2020,417.3
719,74241,Sunset Resort,Salvador (BH),3,263.41,05/28/2020,790.23
719,74244,Lakeside Manor,Recife (PE),4,312.83,06/18/2020,1251.32
719,74246,Azure Waves Resort,Aracaju (SE),3,208.04,07/02/2020,624.12
719,74247,Harbor View Hotel,Sao Paulo (SP),1,139.1,07/09/2020,139.1
719,74252,Grand Palace Hotel,Salvador (BH),4,263.41,08/13/2020,1053.64
719,74258,Mountain Lodge,Rio de Janeiro (RJ),4,165.99,09/24/2020,663.96
719,74262,Crystal Cove Resort,Recife (PE),1,312.83,10/22/2020,312.83
719,74267,The Majestic Tower,Sao Paulo (SP),4,139.1,11/26/2020,556.4
719,74268,Seaside Retreat,Sao Paulo (SP),2,139.1,12/03/2020,278.2
719,74269,Grand Palace Hotel,Salvador (BH),2,263.41,12/10/2020,526.82
719,74270,Velvet Sunset Inn,Aracaju (SE),4,208.04,12/17/2020,832.16
719,74273,Seaside Retreat,Sao Paulo (SP),4,139.1,01/07/2021,556.4
719,74279,The Sapphire Retreat,Florianopolis (SC),2,313.02,02/18/2021,626.04
719,74280,Azure Waves Resort,Aracaju (SE),1,208.04,02/25/2021,208.04
719,74285,Azure Waves Resort,Aracaju (SE),1,208.04,04/01/2021,208.04
719,74291,Lakeside Manor,Recife (PE),4,312.83,05/13/2021,1251.32
719,74294,Cityscape Hotel,Natal (RN),2,242.88,06/03/2021,485.76
719,74299,Aurora Bliss Hotel,Florianopolis (SC),3,313.02,07/08/2021,939.06
721,74311,Skyline Suites,Rio de Janeiro (RJ),3,165.99,10/24/2019,497.97
721,74312,Lakeside Manor,Recife (PE),4,312.83,10/31/2019,1251.32
721,74314,Sunset Resort,Salvador (BH),4,263.41,11/14/2019,1053.64
721,74317,Crystal Cove Resort,Recife (PE),4,312.83,12/05/2019,1251.32
721,74321,Aurora Bliss Hotel,Florianopolis (SC),3,313.02,01/02/2020,939.06
721,74330,Regal Heights Hotel,Aracaju (SE),2,208.04,03/05/2020,416.08
721,74336,Grand Palace Hotel,Salvador (BH),2,263.41,04/16/2020,526.82
721,74345,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,06/18/2020,742.86
721,74347,Serenity Bay,Campo Grande (MS),3,60.39,07/02/2020,181.17
721,74348,Skyline Suites,Rio de Janeiro (RJ),1,165.99,07/09/2020,165.99
721,74352,Summit Heights Hotel,Campo Grande (MS),1,60.39,08/06/2020,60.39
721,74353,Royal Orchid,Natal (RN),2,242.88,08/13/2020,485.76
721,74355,Summit Heights Hotel,Campo Grande (MS),3,60.39,08/27/2020,181.17
721,74356,The Majestic Tower,Sao Paulo (SP),3,139.1,09/03/2020,417.3
721,74360,Seaside Retreat,Sao Paulo (SP),3,139.1,10/01/2020,417.3
721,74363,Evergreen Lodge,Campo Grande (MS),3,60.39,10/22/2020,181.17
722,74376,Summit Heights Hotel,Campo Grande (MS),1,60.39,10/31/2019,60.39
722,74377,Skyline Suites,Rio de Janeiro (RJ),3,165.99,11/07/2019,497.97
722,74378,Royal Orchid,Natal (RN),4,242.88,11/14/2019,971.52
722,74379,Summit Heights Hotel,Campo Grande (MS),4,60.39,11/21/2019,241.56
722,74386,Lakeside Manor,Recife (PE),3,312.83,01/09/2020,938.49
722,74387,The Sapphire Retreat,Florianopolis (SC),4,313.02,01/16/2020,1252.08
722,74389,Urban Elegance Hotel,Recife (PE),4,312.83,01/30/2020,1251.32
722,74390,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,02/06/2020,497.97
722,74394,Starlight Inn,Brasilia (DF),1,247.62,03/05/2020,247.62
722,74397,Royal Orchid,Natal (RN),4,242.88,03/26/2020,971.52
722,74398,Sunset Resort,Salvador (BH),1,263.41,04/02/2020,263.41
722,74405,Crystal Cove Resort,Recife (PE),2,312.83,05/21/2020,625.66
722,74406,Aurora Bliss Hotel,Florianopolis (SC),4,313.02,05/28/2020,1252.08
722,74410,Royal Orchid,Natal (RN),1,242.88,06/25/2020,242.88
722,74413,Royal Orchid,Natal (RN),1,242.88,07/16/2020,242.88
722,74416,Crystal Cove Resort,Recife (PE),4,312.83,08/06/2020,1251.32
722,74418,Evergreen Lodge,Campo Grande (MS),1,60.39,08/20/2020,60.39
722,74419,Harbor View Hotel,Sao Paulo (SP),2,139.1,08/27/2020,278.2
722,74421,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,09/10/2020,331.98
722,74422,Cityscape Hotel,Natal (RN),1,242.88,09/17/2020,242.88
722,74423,The Grand Horizon,Brasilia (DF),2,247.62,09/24/2020,495.24
722,74427,Cityscape Hotel,Natal (RN),3,242.88,10/22/2020,728.64
722,74428,Cityscape Hotel,Natal (RN),4,242.88,10/29/2020,971.52
722,74434,Starlight Inn,Brasilia (DF),4,247.62,12/10/2020,990.48
722,74436,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,12/24/2020,331.98
722,74437,Summit Heights Hotel,Campo Grande (MS),2,60.39,12/31/2020,120.78
722,74440,Tranquil Meadows Hotel,Brasilia (DF),1,247.62,01/21/2021,247.62
722,74443,Grand Palace Hotel,Salvador (BH),3,263.41,02/11/2021,790.23
723,74453,Serenity Bay,Campo Grande (MS),1,60.39,11/28/2019,60.39
723,74455,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,12/12/2019,495.24
723,74458,Azure Waves Resort,Aracaju (SE),2,208.04,01/02/2020,416.08
723,74459,Azure Waves Resort,Aracaju (SE),2,208.04,01/09/2020,416.08
723,74461,Oceanview Inn,Salvador (BH),1,263.41,01/23/2020,263.41
723,74463,Aurora Bliss Hotel,Florianopolis (SC),3,313.02,02/06/2020,939.06
723,74465,The Majestic Tower,Sao Paulo (SP),1,139.1,02/20/2020,139.1
723,74467,Tranquil Meadows Hotel,Brasilia (DF),2,247.62,03/05/2020,495.24
723,74469,Seaside Retreat,Sao Paulo (SP),1,139.1,03/19/2020,139.1
723,74479,Mountain Lodge,Rio de Janeiro (RJ),2,165.99,05/28/2020,331.98
723,74481,The Sapphire Retreat,Florianopolis (SC),3,313.02,06/11/2020,939.06
723,74483,The Sapphire Retreat,Florianopolis (SC),2,313.02,06/25/2020,626.04
723,74484,Grand Palace Hotel,Salvador (BH),1,263.41,07/02/2020,263.41
723,74485,Skyline Suites,Rio de Janeiro (RJ),2,165.99,07/09/2020,331.98
723,74488,Crystal Cove Resort,Recife (PE),4,312.83,07/30/2020,1251.32
723,74489,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,08/06/2020,742.86
723,74490,Cityscape Hotel,Natal (RN),3,242.88,08/13/2020,728.64
723,74492,Crystal Cove Resort,Recife (PE),4,312.83,08/27/2020,1251.32
723,74493,Crystal Cove Resort,Recife (PE),3,312.83,09/03/2020,938.49
723,74496,Grand Palace Hotel,Salvador (BH),2,263.41,09/24/2020,526.82
723,74497,Emerald Bay Resort,Natal (RN),4,242.88,10/01/2020,971.52
723,74499,Harbor View Hotel,Sao Paulo (SP),2,139.1,10/15/2020,278.2
723,74500,Serenity Bay,Campo Grande (MS),1,60.39,10/22/2020,60.39
723,74503,Evergreen Lodge,Campo Grande (MS),1,60.39,11/12/2020,60.39
723,74509,Mountain Lodge,Rio de Janeiro (RJ),3,165.99,12/24/2020,497.97
723,74512,Evergreen Lodge,Campo Grande (MS),2,60.39,01/14/2021,120.78
723,74518,Emerald Bay Resort,Natal (RN),1,242.88,02/25/2021,242.88
723,74519,Horizon Cliff Hotel,Florianopolis (SC),3,313.02,03/04/2021,939.06
723,74528,The Sapphire Retreat,Florianopolis (SC),4,313.02,05/06/2021,1252.08
724,74535,Harbor View Hotel,Sao Paulo (SP),3,139.1,10/03/2019,417.3
724,74537,Sunset Resort,Salvador (BH),3,263.41,10/17/2019,790.23
724,74540,Summit Heights Hotel,Campo Grande (MS),1,60.39,11/07/2019,60.39
724,74544,Seaside Retreat,Sao Paulo (SP),4,139.1,12/05/2019,556.4
724,74557,Sunset Resort,Salvador (BH),2,263.41,03/05/2020,526.82
724,74562,Harbor View Hotel,Sao Paulo (SP),4,139.1,04/09/2020,556.4
724,74566,Serenity Bay,Campo Grande (MS),1,60.39,05/07/2020,60.39
724,74571,Serenity Bay,Campo Grande (MS),4,60.39,06/11/2020,241.56
724,74573,Lakeside Manor,Recife (PE),2,312.83,06/25/2020,625.66
724,74574,Skyline Suites,Rio de Janeiro (RJ),3,165.99,07/02/2020,497.97
724,74578,Lakeside Manor,Recife (PE),1,312.83,07/30/2020,312.83
724,74590,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,10/22/2020,165.99
724,74592,Summit Heights Hotel,Campo Grande (MS),3,60.39,11/05/2020,181.17
724,74600,Summit Heights Hotel,Campo Grande (MS),2,60.39,12/31/2020,120.78
724,74601,Velvet Sunset Inn,Aracaju (SE),3,208.04,01/07/2021,624.12
724,74602,Azure Waves Resort,Aracaju (SE),4,208.04,01/14/2021,832.16
724,74605,Crystal Cove Resort,Recife (PE),2,312.83,02/04/2021,625.66
724,74607,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,02/18/2021,165.99
724,74613,The Sapphire Retreat,Florianopolis (SC),1,313.02,04/01/2021,313.02
724,74615,Urban Elegance Hotel,Recife (PE),2,312.83,04/15/2021,625.66
724,74616,Cityscape Hotel,Natal (RN),2,242.88,04/22/2021,485.76
724,74619,Urban Elegance Hotel,Recife (PE),4,312.83,05/13/2021,1251.32
724,74623,Evergreen Lodge,Campo Grande (MS),2,60.39,06/10/2021,120.78
724,74625,Mountain Lodge,Rio de Janeiro (RJ),4,165.99,06/24/2021,663.96
724,74628,Starlight Inn,Brasilia (DF),1,247.62,07/15/2021,247.62
724,74629,Golden Sands Hotel,Rio de Janeiro (RJ),2,165.99,07/22/2021,331.98
724,74631,Skyline Suites,Rio de Janeiro (RJ),3,165.99,08/05/2021,497.97
724,74632,Sunset Resort,Salvador (BH),4,263.41,08/12/2021,1053.64
724,74639,Tranquil Meadows Hotel,Brasilia (DF),3,247.62,09/30/2021,742.86
724,74640,Lakeside Manor,Recife (PE),2,312.83,10/07/2021,625.66
724,74641,Azure Waves Resort,Aracaju (SE),4,208.04,10/14/2021,832.16
725,74646,Harbor View Hotel,Sao Paulo (SP),3,139.1,10/03/2019,417.3
725,74647,Oceanview Inn,Salvador (BH),1,263.41,10/10/2019,263.41
725,74649,Starlight Inn,Brasilia (DF),1,247.62,10/24/2019,247.62
725,74650,Grand Palace Hotel,Salvador (BH),3,263.41,10/31/2019,790.23
725,74653,Lakeside Manor,Recife (PE),3,312.83,11/21/2019,938.49
725,74661,Velvet Sunset Inn,Aracaju (SE),4,208.04,01/16/2020,832.16
725,74666,Serenity Bay,Campo Grande (MS),1,60.39,02/20/2020,60.39
725,74669,Horizon Cliff Hotel,Florianopolis (SC),4,313.02,03/12/2020,1252.08
725,74671,Velvet Sunset Inn,Aracaju (SE),4,208.04,03/26/2020,832.16
725,74681,Skyline Suites,Rio de Janeiro (RJ),2,165.99,06/04/2020,331.98
725,74684,Summit Heights Hotel,Campo Grande (MS),1,60.39,06/25/2020,60.39
725,74686,The Sapphire Retreat,Florianopolis (SC),2,313.02,07/09/2020,626.04
725,74690,Lakeside Manor,Recife (PE),2,312.83,08/06/2020,625.66
725,74695,Seaside Retreat,Sao Paulo (SP),3,139.1,09/10/2020,417.3
725,74697,Emerald Bay Resort,Natal (RN),1,242.88,09/24/2020,242.88
725,74702,Oceanview Inn,Salvador (BH),4,263.41,10/29/2020,1053.64
725,74704,Skyline Suites,Rio de Janeiro (RJ),1,165.99,11/12/2020,165.99
725,74706,The Grand Horizon,Brasilia (DF),4,247.62,11/26/2020,990.48
725,74712,Crystal Cove Resort,Recife (PE),1,312.83,01/07/2021,312.83
725,74713,Summit Heights Hotel,Campo Grande (MS),1,60.39,01/14/2021,60.39
726,74716,Mountain Lodge,Rio de Janeiro (RJ),4,165.99,10/10/2019,663.96
726,74727,Emerald Bay Resort,Natal (RN),4,242.88,12/26/2019,971.52
726,74731,Aurora Bliss Hotel,Florianopolis (SC),4,313.02,01/23/2020,1252.08
726,74734,Golden Sands Hotel,Rio de Janeiro (RJ),1,165.99,02/13/2020,165.99
726,74736,Emerald Bay Resort,Natal (RN),2,242.88,02/27/2020,485.76
726,74742,Velvet Sunset Inn,Aracaju (SE),2,208.04,04/09/2020,416.08
726,74749,Sunset Resort,Salvador (BH),2,263.41,05/28/2020,526.82
726,74756,Serenity Bay,Campo Grande (MS),1,60.39,07/16/2020,60.39
726,74760,Cityscape Hotel,Natal (RN),4,242.88,08/13/2020,971.52
726,74761,Royal Orchid,Natal (RN),2,242.88,08/20/2020,485.76
726,74762,Horizon Cliff Hotel,Florianopolis (SC),4,313.02,08/27/2020,1252.08
726,74767,Mountain Lodge,Rio de Janeiro (RJ),1,165.99,10/01/2020,165.99
726,74769,Velvet Sunset Inn,Aracaju (SE),1,208.04,10/15/2020,208.04
726,74773,Serenity Bay,Campo Grande (MS),3,60.39,11/12/2020,181.17
